Column1;Column2;Column3;Column4;Column5;Column6
# Red box data ;;;;;
# slow cooling cycle (mol con 0.50);;;;;
# t0: 2022              3              8             16             16         32.004;;;;;
# T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
7.67300e+01 ; -3.23333e-02 ; -7.89124e-03 ; -7.32911e-07 ; -7.80730e-03 ; 1.23308e+03 
7.67279e+01 ; -3.02007e-02 ; -7.89127e-03 ; -6.84553e-07 ; -7.80735e-03 ; 1.23409e+03 
7.67341e+01 ; -2.70938e-02 ; -7.89164e-03 ; -6.14180e-07 ; -7.80721e-03 ; 1.23511e+03 
7.67527e+01 ; -2.46246e-02 ; -7.89151e-03 ; -5.58343e-07 ; -7.80678e-03 ; 1.23611e+03 
7.67295e+01 ; -2.73274e-02 ; -7.89101e-03 ; -6.19438e-07 ; -7.80731e-03 ; 1.23711e+03 
7.67529e+01 ; -2.79451e-02 ; -7.89129e-03 ; -6.33636e-07 ; -7.80677e-03 ; 1.23813e+03 
7.67473e+01 ; -2.77054e-02 ; -7.89148e-03 ; -6.28154e-07 ; -7.80690e-03 ; 1.23913e+03 
7.67401e+01 ; -2.87759e-02 ; -7.89108e-03 ; -6.52361e-07 ; -7.80707e-03 ; 1.24013e+03 
7.67419e+01 ; -2.83796e-02 ; -7.89117e-03 ; -6.43392e-07 ; -7.80703e-03 ; 1.24111e+03 
7.67463e+01 ; -2.93750e-02 ; -7.89126e-03 ; -6.65997e-07 ; -7.80693e-03 ; 1.24213e+03 
7.67517e+01 ; -2.88657e-02 ; -7.89111e-03 ; -6.54498e-07 ; -7.80680e-03 ; 1.24313e+03 
7.67362e+01 ; -2.79389e-02 ; -7.89099e-03 ; -6.33355e-07 ; -7.80716e-03 ; 1.24415e+03 
7.67450e+01 ; -2.68456e-02 ; -7.89074e-03 ; -6.08642e-07 ; -7.80696e-03 ; 1.24516e+03 
7.67517e+01 ; -2.66523e-02 ; -7.89125e-03 ; -6.04312e-07 ; -7.80680e-03 ; 1.24617e+03 
7.67403e+01 ; -2.68981e-02 ; -7.89071e-03 ; -6.09794e-07 ; -7.80706e-03 ; 1.24719e+03 
7.67602e+01 ; -2.93807e-02 ; -7.89114e-03 ; -6.66250e-07 ; -7.80661e-03 ; 1.24820e+03 
7.67463e+01 ; -2.91604e-02 ; -7.89127e-03 ; -6.61133e-07 ; -7.80693e-03 ; 1.24922e+03 
7.67558e+01 ; -3.05715e-02 ; -7.89130e-03 ; -6.93213e-07 ; -7.80671e-03 ; 1.25023e+03 
7.67617e+01 ; -3.12250e-02 ; -7.89139e-03 ; -7.08086e-07 ; -7.80657e-03 ; 1.25124e+03 
7.67240e+01 ; -3.33865e-02 ; -7.89105e-03 ; -7.56725e-07 ; -7.80744e-03 ; 1.25224e+03 
7.67421e+01 ; -3.41697e-02 ; -7.89075e-03 ; -7.74663e-07 ; -7.80702e-03 ; 1.25326e+03 
7.67251e+01 ; -3.22101e-02 ; -7.89244e-03 ; -7.30072e-07 ; -7.80742e-03 ; 1.25426e+03 
7.67339e+01 ; -3.31031e-02 ; -7.89159e-03 ; -7.50399e-07 ; -7.80721e-03 ; 1.25526e+03 
7.67078e+01 ; -3.27373e-02 ; -7.89070e-03 ; -7.41853e-07 ; -7.80782e-03 ; 1.25628e+03 
7.67155e+01 ; -3.13346e-02 ; -7.89120e-03 ; -7.10139e-07 ; -7.80764e-03 ; 1.25727e+03 
7.67290e+01 ; -2.94462e-02 ; -7.89160e-03 ; -6.67459e-07 ; -7.80733e-03 ; 1.25829e+03 
7.66897e+01 ; -3.35716e-02 ; -7.89102e-03 ; -7.60577e-07 ; -7.80823e-03 ; 1.25929e+03 
7.67429e+01 ; -3.16506e-02 ; -7.89196e-03 ; -7.17560e-07 ; -7.80700e-03 ; 1.26029e+03 
7.67127e+01 ; -3.22104e-02 ; -7.89170e-03 ; -7.29959e-07 ; -7.80770e-03 ; 1.26130e+03 
7.67310e+01 ; -3.02280e-02 ; -7.89157e-03 ; -6.85200e-07 ; -7.80728e-03 ; 1.26230e+03 
7.67292e+01 ; -3.23262e-02 ; -7.89139e-03 ; -7.32743e-07 ; -7.80732e-03 ; 1.26330e+03 
7.67266e+01 ; -2.79462e-02 ; -7.89158e-03 ; -6.33440e-07 ; -7.80738e-03 ; 1.26431e+03 
7.67230e+01 ; -2.85900e-02 ; -7.89181e-03 ; -6.48003e-07 ; -7.80746e-03 ; 1.26533e+03 
7.67259e+01 ; -3.31748e-02 ; -7.89156e-03 ; -7.51946e-07 ; -7.80740e-03 ; 1.26634e+03 
7.67011e+01 ; -3.40381e-02 ; -7.89117e-03 ; -7.71261e-07 ; -7.80797e-03 ; 1.26734e+03 
7.67086e+01 ; -3.42233e-02 ; -7.89198e-03 ; -7.75535e-07 ; -7.80780e-03 ; 1.26834e+03 
7.66882e+01 ; -3.16884e-02 ; -7.89249e-03 ; -7.17898e-07 ; -7.80827e-03 ; 1.26934e+03 
7.66993e+01 ; -3.08214e-02 ; -7.89237e-03 ; -6.98358e-07 ; -7.80801e-03 ; 1.27036e+03 
7.67197e+01 ; -3.00663e-02 ; -7.89171e-03 ; -6.81432e-07 ; -7.80754e-03 ; 1.27138e+03 
7.67055e+01 ; -3.10571e-02 ; -7.89226e-03 ; -7.03756e-07 ; -7.80787e-03 ; 1.27237e+03 
7.66768e+01 ; -3.34507e-02 ; -7.89219e-03 ; -7.57709e-07 ; -7.80853e-03 ; 1.27338e+03 
7.66877e+01 ; -3.08919e-02 ; -7.89267e-03 ; -6.99848e-07 ; -7.80828e-03 ; 1.27438e+03 
7.66735e+01 ; -3.26106e-02 ; -7.89265e-03 ; -7.38647e-07 ; -7.80861e-03 ; 1.27538e+03 
7.66779e+01 ; -3.18938e-02 ; -7.89263e-03 ; -7.22453e-07 ; -7.80851e-03 ; 1.27639e+03 
7.66593e+01 ; -3.07395e-02 ; -7.89230e-03 ; -6.96137e-07 ; -7.80894e-03 ; 1.27739e+03 
7.66802e+01 ; -3.12759e-02 ; -7.89283e-03 ; -7.08479e-07 ; -7.80845e-03 ; 1.27841e+03 
7.66696e+01 ; -3.15869e-02 ; -7.89233e-03 ; -7.15424e-07 ; -7.80870e-03 ; 1.27942e+03 
7.66652e+01 ; -3.53477e-02 ; -7.89282e-03 ; -8.00558e-07 ; -7.80880e-03 ; 1.28042e+03 
7.66585e+01 ; -3.18485e-02 ; -7.89229e-03 ; -7.21243e-07 ; -7.80895e-03 ; 1.28142e+03 
7.66456e+01 ; -3.33887e-02 ; -7.89254e-03 ; -7.55994e-07 ; -7.80925e-03 ; 1.28244e+03 
7.66515e+01 ; -3.50188e-02 ; -7.89275e-03 ; -7.92966e-07 ; -7.80911e-03 ; 1.28345e+03 
7.66704e+01 ; -3.34113e-02 ; -7.89279e-03 ; -7.56754e-07 ; -7.80868e-03 ; 1.28445e+03 
7.66417e+01 ; -3.41169e-02 ; -7.89313e-03 ; -7.72442e-07 ; -7.80934e-03 ; 1.28545e+03 
7.66570e+01 ; -3.24600e-02 ; -7.89286e-03 ; -7.35076e-07 ; -7.80899e-03 ; 1.28645e+03 
7.66541e+01 ; -3.17150e-02 ; -7.89320e-03 ; -7.18179e-07 ; -7.80905e-03 ; 1.28744e+03 
7.66485e+01 ; -2.94141e-02 ; -7.89345e-03 ; -6.66025e-07 ; -7.80919e-03 ; 1.28847e+03 
7.66268e+01 ; -3.01627e-02 ; -7.89388e-03 ; -6.82782e-07 ; -7.80969e-03 ; 1.28947e+03 
7.66541e+01 ; -2.95683e-02 ; -7.89306e-03 ; -6.69568e-07 ; -7.80905e-03 ; 1.29047e+03 
7.66451e+01 ; -2.72424e-02 ; -7.89372e-03 ; -6.16824e-07 ; -7.80926e-03 ; 1.29148e+03 
7.66278e+01 ; -3.19943e-02 ; -7.89419e-03 ; -7.24252e-07 ; -7.80966e-03 ; 1.29250e+03 
7.66183e+01 ; -2.88606e-02 ; -7.89342e-03 ; -6.53233e-07 ; -7.80988e-03 ; 1.29350e+03 
7.66361e+01 ; -3.11898e-02 ; -7.89378e-03 ; -7.06118e-07 ; -7.80947e-03 ; 1.29450e+03 
7.66177e+01 ; -3.19724e-02 ; -7.89443e-03 ; -7.23661e-07 ; -7.80990e-03 ; 1.29550e+03 
7.66294e+01 ; -3.37312e-02 ; -7.89401e-03 ; -7.63586e-07 ; -7.80963e-03 ; 1.29650e+03 
7.66265e+01 ; -3.32381e-02 ; -7.89339e-03 ; -7.52395e-07 ; -7.80969e-03 ; 1.29752e+03 
7.66090e+01 ; -3.18606e-02 ; -7.89487e-03 ; -7.21047e-07 ; -7.81010e-03 ; 1.29852e+03 
7.66255e+01 ; -3.29492e-02 ; -7.89375e-03 ; -7.45845e-07 ; -7.80972e-03 ; 1.29952e+03 
7.66224e+01 ; -3.49901e-02 ; -7.89422e-03 ; -7.92010e-07 ; -7.80979e-03 ; 1.30053e+03 
7.66097e+01 ; -3.86781e-02 ; -7.89421e-03 ; -8.75344e-07 ; -7.81008e-03 ; 1.30155e+03 
7.65948e+01 ; -4.18107e-02 ; -7.89384e-03 ; -9.46055e-07 ; -7.81043e-03 ; 1.30255e+03 
7.66118e+01 ; -3.60248e-02 ; -7.89489e-03 ; -8.15318e-07 ; -7.81003e-03 ; 1.30355e+03 
7.65455e+01 ; -3.61035e-02 ; -7.89495e-03 ; -8.16387e-07 ; -7.81156e-03 ; 1.30456e+03 
7.65674e+01 ; -3.36928e-02 ; -7.89564e-03 ; -7.62095e-07 ; -7.81106e-03 ; 1.30558e+03 
7.65695e+01 ; -3.26180e-02 ; -7.89471e-03 ; -7.37804e-07 ; -7.81101e-03 ; 1.30659e+03 
7.65463e+01 ; -2.99858e-02 ; -7.89487e-03 ; -6.78058e-07 ; -7.81155e-03 ; 1.30758e+03 
7.65607e+01 ; -3.03705e-02 ; -7.89543e-03 ; -6.86887e-07 ; -7.81121e-03 ; 1.30860e+03 
7.65790e+01 ; -3.10156e-02 ; -7.89505e-03 ; -7.01647e-07 ; -7.81079e-03 ; 1.30960e+03 
7.65752e+01 ; -2.96326e-02 ; -7.89531e-03 ; -6.70326e-07 ; -7.81088e-03 ; 1.31062e+03 
7.65780e+01 ; -2.51859e-02 ; -7.89522e-03 ; -5.69758e-07 ; -7.81081e-03 ; 1.31162e+03 
7.65625e+01 ; -2.75915e-02 ; -7.89559e-03 ; -6.24049e-07 ; -7.81117e-03 ; 1.31264e+03 
7.65744e+01 ; -2.65804e-02 ; -7.89511e-03 ; -6.01275e-07 ; -7.81090e-03 ; 1.31364e+03 
7.65752e+01 ; -3.04989e-02 ; -7.89521e-03 ; -6.89924e-07 ; -7.81088e-03 ; 1.31465e+03 
7.65808e+01 ; -2.63495e-02 ; -7.89545e-03 ; -5.96102e-07 ; -7.81075e-03 ; 1.31565e+03 
7.65548e+01 ; -2.63896e-02 ; -7.89511e-03 ; -5.96805e-07 ; -7.81135e-03 ; 1.31667e+03 
7.65795e+01 ; -2.45491e-02 ; -7.89508e-03 ; -5.55363e-07 ; -7.81078e-03 ; 1.31768e+03 
7.65808e+01 ; -2.81142e-02 ; -7.89453e-03 ; -6.36026e-07 ; -7.81075e-03 ; 1.31870e+03 
7.65617e+01 ; -2.74674e-02 ; -7.89542e-03 ; -6.21238e-07 ; -7.81119e-03 ; 1.31970e+03 
7.65994e+01 ; -2.92107e-02 ; -7.89499e-03 ; -6.60992e-07 ; -7.81032e-03 ; 1.32070e+03 
7.65857e+01 ; -2.91352e-02 ; -7.89515e-03 ; -6.59165e-07 ; -7.81063e-03 ; 1.32170e+03 
7.65746e+01 ; -3.04656e-02 ; -7.89483e-03 ; -6.89164e-07 ; -7.81089e-03 ; 1.32270e+03 
7.65783e+01 ; -3.01770e-02 ; -7.89549e-03 ; -6.82670e-07 ; -7.81081e-03 ; 1.32372e+03 
7.65842e+01 ; -2.96851e-02 ; -7.89524e-03 ; -6.71592e-07 ; -7.81067e-03 ; 1.32472e+03 
7.65783e+01 ; -2.86210e-02 ; -7.89516e-03 ; -6.47469e-07 ; -7.81081e-03 ; 1.32573e+03 
7.65731e+01 ; -2.87696e-02 ; -7.89522e-03 ; -6.50787e-07 ; -7.81093e-03 ; 1.32673e+03 
7.65801e+01 ; -2.93362e-02 ; -7.89515e-03 ; -6.63663e-07 ; -7.81077e-03 ; 1.32775e+03 
7.65723e+01 ; -2.79881e-02 ; -7.89492e-03 ; -6.33102e-07 ; -7.81094e-03 ; 1.32876e+03 
7.65718e+01 ; -2.84594e-02 ; -7.89505e-03 ; -6.43758e-07 ; -7.81096e-03 ; 1.32978e+03 
7.65687e+01 ; -3.02268e-02 ; -7.89541e-03 ; -6.83709e-07 ; -7.81103e-03 ; 1.33078e+03 
7.65664e+01 ; -2.90419e-02 ; -7.89512e-03 ; -6.56888e-07 ; -7.81108e-03 ; 1.33179e+03 
7.65785e+01 ; -2.72749e-02 ; -7.89515e-03 ; -6.17020e-07 ; -7.81080e-03 ; 1.33279e+03 
7.65741e+01 ; -2.65010e-02 ; -7.89506e-03 ; -5.99476e-07 ; -7.81090e-03 ; 1.33379e+03 
7.65821e+01 ; -2.77074e-02 ; -7.89521e-03 ; -6.26832e-07 ; -7.81072e-03 ; 1.33480e+03 
7.65625e+01 ; -2.71924e-02 ; -7.89512e-03 ; -6.15024e-07 ; -7.81117e-03 ; 1.33578e+03 
7.65736e+01 ; -2.84562e-02 ; -7.89561e-03 ; -6.43702e-07 ; -7.81091e-03 ; 1.33681e+03 
7.65746e+01 ; -2.71558e-02 ; -7.89484e-03 ; -6.14292e-07 ; -7.81089e-03 ; 1.33781e+03 
7.65509e+01 ; -2.79301e-02 ; -7.89503e-03 ; -6.31612e-07 ; -7.81144e-03 ; 1.33880e+03 
7.65842e+01 ; -2.84199e-02 ; -7.89492e-03 ; -6.42971e-07 ; -7.81067e-03 ; 1.33981e+03 
7.65739e+01 ; -2.84797e-02 ; -7.89481e-03 ; -6.44236e-07 ; -7.81091e-03 ; 1.34083e+03 
7.65597e+01 ; -2.96834e-02 ; -7.89479e-03 ; -6.71339e-07 ; -7.81124e-03 ; 1.34183e+03 
7.65729e+01 ; -2.90954e-02 ; -7.89502e-03 ; -6.58153e-07 ; -7.81093e-03 ; 1.34283e+03 
7.65641e+01 ; -3.11796e-02 ; -7.89520e-03 ; -7.05218e-07 ; -7.81114e-03 ; 1.34383e+03 
7.65651e+01 ; -2.74749e-02 ; -7.89521e-03 ; -6.21434e-07 ; -7.81111e-03 ; 1.34483e+03 
7.65654e+01 ; -2.91393e-02 ; -7.89505e-03 ; -6.59081e-07 ; -7.81111e-03 ; 1.34585e+03 
7.65636e+01 ; -3.03370e-02 ; -7.89538e-03 ; -6.86156e-07 ; -7.81115e-03 ; 1.34686e+03 
7.65623e+01 ; -2.96116e-02 ; -7.89508e-03 ; -6.69737e-07 ; -7.81118e-03 ; 1.34787e+03 
7.65672e+01 ; -2.97426e-02 ; -7.89542e-03 ; -6.72744e-07 ; -7.81106e-03 ; 1.34887e+03 
7.65501e+01 ; -2.90953e-02 ; -7.89518e-03 ; -6.57956e-07 ; -7.81146e-03 ; 1.34987e+03 
7.65700e+01 ; -2.70642e-02 ; -7.89549e-03 ; -6.12184e-07 ; -7.81100e-03 ; 1.35087e+03 
7.65685e+01 ; -2.75023e-02 ; -7.89569e-03 ; -6.22081e-07 ; -7.81103e-03 ; 1.35187e+03 
7.65770e+01 ; -2.77316e-02 ; -7.89540e-03 ; -6.27339e-07 ; -7.81084e-03 ; 1.35289e+03 
7.65744e+01 ; -2.82795e-02 ; -7.89489e-03 ; -6.39709e-07 ; -7.81090e-03 ; 1.35389e+03 
7.65548e+01 ; -2.96195e-02 ; -7.89531e-03 ; -6.69849e-07 ; -7.81135e-03 ; 1.35490e+03 
7.65599e+01 ; -2.83830e-02 ; -7.89517e-03 ; -6.41930e-07 ; -7.81123e-03 ; 1.35591e+03 
7.65718e+01 ; -2.82965e-02 ; -7.89531e-03 ; -6.40075e-07 ; -7.81096e-03 ; 1.35692e+03 
7.65568e+01 ; -3.86578e-02 ; -7.89516e-03 ; -8.74276e-07 ; -7.81130e-03 ; 1.35792e+03 
7.65579e+01 ; -4.12256e-02 ; -7.89545e-03 ; -9.32362e-07 ; -7.81128e-03 ; 1.35892e+03 
7.65403e+01 ; -3.62688e-02 ; -7.89590e-03 ; -8.20070e-07 ; -7.81168e-03 ; 1.35994e+03 
7.65120e+01 ; -3.31887e-02 ; -7.89598e-03 ; -7.50146e-07 ; -7.81234e-03 ; 1.36093e+03 
7.65398e+01 ; -3.19630e-02 ; -7.89580e-03 ; -7.22706e-07 ; -7.81170e-03 ; 1.36195e+03 
7.65210e+01 ; -3.23241e-02 ; -7.89583e-03 ; -7.30691e-07 ; -7.81213e-03 ; 1.36295e+03 
7.65202e+01 ; -3.24638e-02 ; -7.89658e-03 ; -7.33840e-07 ; -7.81215e-03 ; 1.36396e+03 
7.65127e+01 ; -3.11571e-02 ; -7.89605e-03 ; -7.04234e-07 ; -7.81232e-03 ; 1.36498e+03 
7.65396e+01 ; -2.95209e-02 ; -7.89609e-03 ; -6.67487e-07 ; -7.81170e-03 ; 1.36599e+03 
7.65236e+01 ; -3.02236e-02 ; -7.89693e-03 ; -6.83232e-07 ; -7.81207e-03 ; 1.36699e+03 
7.65024e+01 ; -2.77041e-02 ; -7.89666e-03 ; -6.26101e-07 ; -7.81256e-03 ; 1.36801e+03 
7.65073e+01 ; -3.17030e-02 ; -7.89681e-03 ; -7.16521e-07 ; -7.81245e-03 ; 1.36902e+03 
7.65321e+01 ; -2.61861e-02 ; -7.89680e-03 ; -5.92025e-07 ; -7.81187e-03 ; 1.37001e+03 
7.65081e+01 ; -2.47737e-02 ; -7.89630e-03 ; -5.59918e-07 ; -7.81243e-03 ; 1.37104e+03 
7.65091e+01 ; -2.85699e-02 ; -7.89636e-03 ; -6.45725e-07 ; -7.81240e-03 ; 1.37205e+03 
7.65212e+01 ; -3.06225e-02 ; -7.89595e-03 ; -6.92228e-07 ; -7.81212e-03 ; 1.37307e+03 
7.65034e+01 ; -3.00861e-02 ; -7.89651e-03 ; -6.79942e-07 ; -7.81254e-03 ; 1.37408e+03 
7.65037e+01 ; -3.35121e-02 ; -7.89639e-03 ; -7.57372e-07 ; -7.81253e-03 ; 1.37508e+03 
7.65027e+01 ; -3.31157e-02 ; -7.89635e-03 ; -7.48404e-07 ; -7.81255e-03 ; 1.37610e+03 
7.64910e+01 ; -3.66457e-02 ; -7.89670e-03 ; -8.28054e-07 ; -7.81282e-03 ; 1.37711e+03 
7.64862e+01 ; -3.35422e-02 ; -7.89642e-03 ; -7.57878e-07 ; -7.81293e-03 ; 1.37812e+03 
7.64624e+01 ; -3.24349e-02 ; -7.89665e-03 ; -7.32630e-07 ; -7.81348e-03 ; 1.37912e+03 
7.65009e+01 ; -3.27233e-02 ; -7.89658e-03 ; -7.39519e-07 ; -7.81260e-03 ; 1.38012e+03 
7.64781e+01 ; -3.27095e-02 ; -7.89701e-03 ; -7.38985e-07 ; -7.81312e-03 ; 1.38113e+03 
7.64831e+01 ; -3.53940e-02 ; -7.89689e-03 ; -7.99686e-07 ; -7.81301e-03 ; 1.38213e+03 
7.64570e+01 ; -3.22219e-02 ; -7.89751e-03 ; -7.27767e-07 ; -7.81361e-03 ; 1.38315e+03 
7.64743e+01 ; -3.30434e-02 ; -7.89695e-03 ; -7.46492e-07 ; -7.81321e-03 ; 1.38416e+03 
7.64604e+01 ; -2.83045e-02 ; -7.89680e-03 ; -6.39316e-07 ; -7.81353e-03 ; 1.38518e+03 
7.64624e+01 ; -2.82352e-02 ; -7.89695e-03 ; -6.37769e-07 ; -7.81348e-03 ; 1.38618e+03 
7.64720e+01 ; -1.19963e-02 ; -7.89708e-03 ; -2.71004e-07 ; -7.81326e-03 ; 1.38718e+03 
7.64820e+01 ; -1.54019e-02 ; -7.89700e-03 ; -3.47984e-07 ; -7.81303e-03 ; 1.38819e+03 
7.65205e+01 ; 1.94737e-02 ; -7.89595e-03 ; 4.40202e-07 ; -7.81214e-03 ; 1.38921e+03 
7.65434e+01 ; 4.10193e-03 ; -7.89543e-03 ; 9.27519e-08 ; -7.81161e-03 ; 1.39022e+03 
7.66113e+01 ; 1.80405e-02 ; -7.89394e-03 ; 4.08292e-07 ; -7.81004e-03 ; 1.39123e+03 
7.66639e+01 ; 2.54666e-02 ; -7.89376e-03 ; 5.76758e-07 ; -7.80883e-03 ; 1.39224e+03 
7.67367e+01 ; 1.86540e-01 ; -7.89158e-03 ; 4.22875e-06 ; -7.80715e-03 ; 1.39324e+03 
7.72863e+01 ; 6.80242e-01 ; -7.88111e-03 ; 1.55333e-05 ; -7.79445e-03 ; 1.39424e+03 
7.82701e+01 ; 1.03795e+00 ; -7.86351e-03 ; 2.40034e-05 ; -7.77172e-03 ; 1.39526e+03 
7.92169e+01 ; 1.12820e+00 ; -7.83828e-03 ; 2.63216e-05 ; -7.74986e-03 ; 1.39626e+03 
8.03313e+01 ; 1.07795e+00 ; -7.81298e-03 ; 2.54142e-05 ; -7.72411e-03 ; 1.39726e+03 
8.13601e+01 ; 9.71757e-01 ; -7.79231e-03 ; 2.31356e-05 ; -7.70035e-03 ; 1.39827e+03 
8.21388e+01 ; 8.63587e-01 ; -7.77028e-03 ; 2.07143e-05 ; -7.68236e-03 ; 1.39927e+03 
8.29704e+01 ; 7.82106e-01 ; -7.75070e-03 ; 1.89112e-05 ; -7.66315e-03 ; 1.40028e+03 
8.36806e+01 ; 7.03110e-01 ; -7.73568e-03 ; 1.71286e-05 ; -7.64542e-03 ; 1.40128e+03 
8.41991e+01 ; 6.48216e-01 ; -7.71913e-03 ; 1.58804e-05 ; -7.63214e-03 ; 1.40228e+03 
8.47966e+01 ; 6.01875e-01 ; -7.70650e-03 ; 1.48417e-05 ; -7.61685e-03 ; 1.40328e+03 
8.53018e+01 ; 5.70430e-01 ; -7.69072e-03 ; 1.41446e-05 ; -7.60391e-03 ; 1.40427e+03 
8.58348e+01 ; 5.47373e-01 ; -7.67753e-03 ; 1.36531e-05 ; -7.59027e-03 ; 1.40529e+03 
8.63614e+01 ; 5.26212e-01 ; -7.66548e-03 ; 1.32023e-05 ; -7.57679e-03 ; 1.40630e+03 
8.67987e+01 ; 5.13997e-01 ; -7.65302e-03 ; 1.29591e-05 ; -7.56559e-03 ; 1.40730e+03 
8.73086e+01 ; 5.03663e-01 ; -7.63947e-03 ; 1.27715e-05 ; -7.55254e-03 ; 1.40831e+03 
8.78085e+01 ; 4.95800e-01 ; -7.62838e-03 ; 1.26434e-05 ; -7.53974e-03 ; 1.40931e+03 
8.82562e+01 ; 4.92421e-01 ; -7.61597e-03 ; 1.26170e-05 ; -7.52828e-03 ; 1.41034e+03 
8.87370e+01 ; 4.85540e-01 ; -7.60347e-03 ; 1.24898e-05 ; -7.51597e-03 ; 1.41135e+03 
8.92525e+01 ; 4.86152e-01 ; -7.59234e-03 ; 1.25589e-05 ; -7.50278e-03 ; 1.41235e+03 
8.96667e+01 ; 4.81805e-01 ; -7.57899e-03 ; 1.24893e-05 ; -7.49217e-03 ; 1.41337e+03 
9.01542e+01 ; 4.80673e-01 ; -7.56627e-03 ; 1.25105e-05 ; -7.47969e-03 ; 1.41438e+03 
9.06339e+01 ; 4.76782e-01 ; -7.55586e-03 ; 1.24590e-05 ; -7.46741e-03 ; 1.41538e+03 
9.10602e+01 ; 4.77329e-01 ; -7.54347e-03 ; 1.25179e-05 ; -7.45650e-03 ; 1.41640e+03 
9.15831e+01 ; 4.76758e-01 ; -7.53108e-03 ; 1.25580e-05 ; -7.44311e-03 ; 1.41740e+03 
9.20704e+01 ; 4.71989e-01 ; -7.51978e-03 ; 1.24836e-05 ; -7.43064e-03 ; 1.41840e+03 
9.24954e+01 ; 4.72108e-01 ; -7.50748e-03 ; 1.25318e-05 ; -7.41976e-03 ; 1.41941e+03 
9.29885e+01 ; 4.71832e-01 ; -7.49516e-03 ; 1.25771e-05 ; -7.40713e-03 ; 1.42043e+03 
9.34538e+01 ; 4.71840e-01 ; -7.48348e-03 ; 1.26305e-05 ; -7.39449e-03 ; 1.42144e+03 
9.38436e+01 ; 4.68831e-01 ; -7.47125e-03 ; 1.25960e-05 ; -7.38358e-03 ; 1.42246e+03 
9.43219e+01 ; 4.68372e-01 ; -7.45805e-03 ; 1.26405e-05 ; -7.37019e-03 ; 1.42347e+03 
9.47545e+01 ; 4.69271e-01 ; -7.44779e-03 ; 1.27167e-05 ; -7.35807e-03 ; 1.42447e+03 
9.51530e+01 ; 4.67321e-01 ; -7.43434e-03 ; 1.27118e-05 ; -7.34692e-03 ; 1.42548e+03 
9.56149e+01 ; 4.65977e-01 ; -7.42159e-03 ; 1.27312e-05 ; -7.33398e-03 ; 1.42648e+03 
9.60803e+01 ; 4.66355e-01 ; -7.41059e-03 ; 1.27985e-05 ; -7.32095e-03 ; 1.42749e+03 
9.64769e+01 ; 4.64861e-01 ; -7.39756e-03 ; 1.28062e-05 ; -7.30985e-03 ; 1.42851e+03 
9.69571e+01 ; 4.62593e-01 ; -7.38500e-03 ; 1.28030e-05 ; -7.29640e-03 ; 1.42952e+03 
9.74011e+01 ; 4.61126e-01 ; -7.37382e-03 ; 1.28175e-05 ; -7.28397e-03 ; 1.43052e+03 
9.77990e+01 ; 4.60154e-01 ; -7.36099e-03 ; 1.28402e-05 ; -7.27283e-03 ; 1.43152e+03 
9.82646e+01 ; 4.58117e-01 ; -7.34810e-03 ; 1.28376e-05 ; -7.25979e-03 ; 1.43252e+03 
9.86635e+01 ; 4.58323e-01 ; -7.33672e-03 ; 1.28794e-05 ; -7.24862e-03 ; 1.43353e+03 
9.91376e+01 ; 4.58575e-01 ; -7.32412e-03 ; 1.29296e-05 ; -7.23535e-03 ; 1.43453e+03 
9.96155e+01 ; 4.57465e-01 ; -7.31266e-03 ; 1.29420e-05 ; -7.22197e-03 ; 1.43554e+03 
1.00012e+02 ; 4.54777e-01 ; -7.29934e-03 ; 1.29021e-05 ; -7.21087e-03 ; 1.43654e+03 
1.00476e+02 ; 4.53425e-01 ; -7.28673e-03 ; 1.29063e-05 ; -7.19787e-03 ; 1.43754e+03 
1.00942e+02 ; 4.49390e-01 ; -7.27572e-03 ; 1.28341e-05 ; -7.18482e-03 ; 1.43856e+03 
1.01337e+02 ; 4.45889e-01 ; -7.26262e-03 ; 1.27702e-05 ; -7.17375e-03 ; 1.43956e+03 
1.01804e+02 ; 4.51005e-01 ; -7.24950e-03 ; 1.29601e-05 ; -7.16069e-03 ; 1.44056e+03 
1.02272e+02 ; 4.52580e-01 ; -7.23831e-03 ; 1.30493e-05 ; -7.14759e-03 ; 1.44157e+03 
1.02662e+02 ; 4.50639e-01 ; -7.22502e-03 ; 1.30300e-05 ; -7.13667e-03 ; 1.44259e+03 
1.03143e+02 ; 4.51609e-01 ; -7.21230e-03 ; 1.31037e-05 ; -7.12319e-03 ; 1.44360e+03 
1.03585e+02 ; 4.48066e-01 ; -7.20081e-03 ; 1.30460e-05 ; -7.10986e-03 ; 1.44460e+03 
1.03947e+02 ; 4.42809e-01 ; -7.18737e-03 ; 1.29297e-05 ; -7.09893e-03 ; 1.44562e+03 
1.04398e+02 ; 4.44638e-01 ; -7.17471e-03 ; 1.30295e-05 ; -7.08530e-03 ; 1.44662e+03 
1.04840e+02 ; 4.43802e-01 ; -7.16348e-03 ; 1.30506e-05 ; -7.07196e-03 ; 1.44763e+03 
1.05204e+02 ; 4.38646e-01 ; -7.15016e-03 ; 1.29363e-05 ; -7.06097e-03 ; 1.44865e+03 
1.05643e+02 ; 4.37740e-01 ; -7.13713e-03 ; 1.29549e-05 ; -7.04772e-03 ; 1.44966e+03 
