T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
1.21395e+02 ; 5.12532e-01 ; -6.64911e-03 ; 1.67616e-05 ; -6.55634e-03 ; 2.19397e+02 
1.21927e+02 ; 5.09851e-01 ; -6.63198e-03 ; 1.67256e-05 ; -6.53925e-03 ; 2.20412e+02 
1.22445e+02 ; 5.06801e-01 ; -6.61547e-03 ; 1.66757e-05 ; -6.52263e-03 ; 2.21426e+02 
1.22973e+02 ; 5.05435e-01 ; -6.60105e-03 ; 1.66821e-05 ; -6.50569e-03 ; 2.22458e+02 
1.23396e+02 ; 5.01203e-01 ; -6.58411e-03 ; 1.65850e-05 ; -6.49161e-03 ; 2.23443e+02 
1.23891e+02 ; 4.97569e-01 ; -6.56834e-03 ; 1.65156e-05 ; -6.47474e-03 ; 2.24457e+02 
1.24365e+02 ; 4.95284e-01 ; -6.55367e-03 ; 1.64886e-05 ; -6.45856e-03 ; 2.25474e+02 
1.24808e+02 ; 4.91291e-01 ; -6.53763e-03 ; 1.64012e-05 ; -6.44346e-03 ; 2.26482e+02 
1.25282e+02 ; 4.88119e-01 ; -6.52088e-03 ; 1.63440e-05 ; -6.42728e-03 ; 2.27498e+02 
1.25766e+02 ; 4.85846e-01 ; -6.50694e-03 ; 1.63177e-05 ; -6.41078e-03 ; 2.28509e+02 
1.26172e+02 ; 4.81773e-01 ; -6.49053e-03 ; 1.62224e-05 ; -6.39697e-03 ; 2.29511e+02 
1.26650e+02 ; 4.80035e-01 ; -6.47447e-03 ; 1.62131e-05 ; -6.38064e-03 ; 2.30513e+02 
1.27048e+02 ; 4.78090e-01 ; -6.46072e-03 ; 1.61883e-05 ; -6.36709e-03 ; 2.31511e+02 
1.27541e+02 ; 4.75825e-01 ; -6.44375e-03 ; 1.61625e-05 ; -6.35026e-03 ; 2.32528e+02 
1.28010e+02 ; 4.73425e-01 ; -6.42833e-03 ; 1.61293e-05 ; -6.33428e-03 ; 2.33541e+02 
1.28415e+02 ; 4.71059e-01 ; -6.41405e-03 ; 1.60829e-05 ; -6.32047e-03 ; 2.34541e+02 
1.28894e+02 ; 4.67884e-01 ; -6.39798e-03 ; 1.60100e-05 ; -6.30414e-03 ; 2.35558e+02 
1.29369e+02 ; 4.66439e-01 ; -6.38196e-03 ; 1.59959e-05 ; -6.28794e-03 ; 2.36573e+02 
1.29835e+02 ; 4.64266e-01 ; -6.36842e-03 ; 1.59561e-05 ; -6.27204e-03 ; 2.37587e+02 
1.30246e+02 ; 4.61294e-01 ; -6.35227e-03 ; 1.58844e-05 ; -6.25803e-03 ; 2.38593e+02 
1.30717e+02 ; 4.61391e-01 ; -6.33655e-03 ; 1.59228e-05 ; -6.24196e-03 ; 2.39609e+02 
1.31164e+02 ; 4.61033e-01 ; -6.32253e-03 ; 1.59439e-05 ; -6.22671e-03 ; 2.40607e+02 
1.31578e+02 ; 4.57839e-01 ; -6.30725e-03 ; 1.58643e-05 ; -6.21262e-03 ; 2.41623e+02 
1.32042e+02 ; 4.55641e-01 ; -6.29113e-03 ; 1.58227e-05 ; -6.19677e-03 ; 2.42635e+02 
1.32539e+02 ; 4.54317e-01 ; -6.27770e-03 ; 1.58138e-05 ; -6.17984e-03 ; 2.43650e+02 
1.32927e+02 ; 4.53631e-01 ; -6.26147e-03 ; 1.58189e-05 ; -6.16661e-03 ; 2.44664e+02 
1.33383e+02 ; 4.50186e-01 ; -6.24516e-03 ; 1.57336e-05 ; -6.15067e-03 ; 2.45678e+02 
1.33823e+02 ; 4.49516e-01 ; -6.23173e-03 ; 1.57448e-05 ; -6.13490e-03 ; 2.46692e+02 
1.34186e+02 ; 4.48021e-01 ; -6.21595e-03 ; 1.57209e-05 ; -6.12190e-03 ; 2.47708e+02 
1.34647e+02 ; 4.44361e-01 ; -6.20040e-03 ; 1.56286e-05 ; -6.10540e-03 ; 2.48708e+02 
1.35075e+02 ; 4.42384e-01 ; -6.18711e-03 ; 1.55925e-05 ; -6.09007e-03 ; 2.49722e+02 
1.35452e+02 ; 4.41124e-01 ; -6.17069e-03 ; 1.55776e-05 ; -6.07659e-03 ; 2.50735e+02 
1.35886e+02 ; 4.39050e-01 ; -6.15627e-03 ; 1.55383e-05 ; -6.06106e-03 ; 2.51749e+02 
1.36313e+02 ; 4.37270e-01 ; -6.14191e-03 ; 1.55088e-05 ; -6.04575e-03 ; 2.52765e+02 
1.36710e+02 ; 4.35757e-01 ; -6.12693e-03 ; 1.54862e-05 ; -6.03155e-03 ; 2.53767e+02 
1.37138e+02 ; 4.33837e-01 ; -6.11069e-03 ; 1.54515e-05 ; -6.01624e-03 ; 2.54765e+02 
1.37580e+02 ; 4.32184e-01 ; -6.09717e-03 ; 1.54273e-05 ; -6.00039e-03 ; 2.55781e+02 
1.37927e+02 ; 4.29234e-01 ; -6.08236e-03 ; 1.53491e-05 ; -5.98798e-03 ; 2.56788e+02 
1.38354e+02 ; 4.27105e-01 ; -6.06646e-03 ; 1.53042e-05 ; -5.97271e-03 ; 2.57802e+02 
1.38804e+02 ; 4.25508e-01 ; -6.05372e-03 ; 1.52775e-05 ; -5.95657e-03 ; 2.58815e+02 
1.39172e+02 ; 4.24174e-01 ; -6.03851e-03 ; 1.52544e-05 ; -5.94342e-03 ; 2.59814e+02 
1.39585e+02 ; 4.22019e-01 ; -6.02418e-03 ; 1.52049e-05 ; -5.92861e-03 ; 2.60816e+02 
1.40016e+02 ; 4.20711e-01 ; -6.00991e-03 ; 1.51870e-05 ; -5.91319e-03 ; 2.61831e+02 
1.40385e+02 ; 4.18478e-01 ; -5.99481e-03 ; 1.51313e-05 ; -5.89999e-03 ; 2.62831e+02 
1.40807e+02 ; 4.16756e-01 ; -5.97972e-03 ; 1.50975e-05 ; -5.88489e-03 ; 2.63849e+02 
1.41243e+02 ; 4.15926e-01 ; -5.96709e-03 ; 1.50969e-05 ; -5.86929e-03 ; 2.64849e+02 
1.41582e+02 ; 4.13284e-01 ; -5.95201e-03 ; 1.50239e-05 ; -5.85712e-03 ; 2.65849e+02 
1.42035e+02 ; 4.12577e-01 ; -5.93720e-03 ; 1.50288e-05 ; -5.84093e-03 ; 2.66848e+02 
1.42395e+02 ; 4.08898e-01 ; -5.92347e-03 ; 1.49190e-05 ; -5.82804e-03 ; 2.67847e+02 
1.42807e+02 ; 4.07636e-01 ; -5.90855e-03 ; 1.49007e-05 ; -5.81328e-03 ; 2.68861e+02 
1.43229e+02 ; 4.06277e-01 ; -5.89375e-03 ; 1.48796e-05 ; -5.79804e-03 ; 2.69894e+02 
1.43608e+02 ; 4.05298e-01 ; -5.88133e-03 ; 1.48705e-05 ; -5.78384e-03 ; 2.70894e+02 
1.43966e+02 ; 4.01090e-01 ; -5.86635e-03 ; 1.47412e-05 ; -5.77042e-03 ; 2.71893e+02 
1.44372e+02 ; 3.99593e-01 ; -5.85110e-03 ; 1.47146e-05 ; -5.75517e-03 ; 2.72907e+02 
1.44744e+02 ; 3.98405e-01 ; -5.83911e-03 ; 1.46970e-05 ; -5.74121e-03 ; 2.73922e+02 
1.45092e+02 ; 3.95621e-01 ; -5.82381e-03 ; 1.46186e-05 ; -5.72817e-03 ; 2.74937e+02 
1.45506e+02 ; 3.94439e-01 ; -5.80900e-03 ; 1.46039e-05 ; -5.71264e-03 ; 2.75952e+02 
1.45887e+02 ; 3.92992e-01 ; -5.79610e-03 ; 1.45769e-05 ; -5.69835e-03 ; 2.76968e+02 
1.46212e+02 ; 3.89183e-01 ; -5.78215e-03 ; 1.44583e-05 ; -5.68616e-03 ; 2.77965e+02 
1.46608e+02 ; 3.88894e-01 ; -5.76767e-03 ; 1.44751e-05 ; -5.67132e-03 ; 2.78980e+02 
1.46998e+02 ; 3.88721e-01 ; -5.75479e-03 ; 1.44959e-05 ; -5.65669e-03 ; 2.79979e+02 
1.47331e+02 ; 3.87918e-01 ; -5.73999e-03 ; 1.44893e-05 ; -5.64421e-03 ; 2.80992e+02 
1.47730e+02 ; 3.84488e-01 ; -5.72623e-03 ; 1.43890e-05 ; -5.62924e-03 ; 2.81993e+02 
1.48102e+02 ; 3.83195e-01 ; -5.71343e-03 ; 1.43664e-05 ; -5.61531e-03 ; 2.83009e+02 
1.48445e+02 ; 3.81964e-01 ; -5.69882e-03 ; 1.43386e-05 ; -5.60243e-03 ; 2.84023e+02 
1.48811e+02 ; 3.80267e-01 ; -5.68425e-03 ; 1.42934e-05 ; -5.58872e-03 ; 2.85038e+02 
1.49217e+02 ; 3.78381e-01 ; -5.67250e-03 ; 1.42430e-05 ; -5.57349e-03 ; 2.86052e+02 
1.49547e+02 ; 3.77925e-01 ; -5.65811e-03 ; 1.42425e-05 ; -5.56111e-03 ; 2.87065e+02 
1.49932e+02 ; 3.75895e-01 ; -5.64327e-03 ; 1.41854e-05 ; -5.54667e-03 ; 2.88080e+02 
1.50308e+02 ; 3.73754e-01 ; -5.63165e-03 ; 1.41235e-05 ; -5.53256e-03 ; 2.89094e+02 
1.50646e+02 ; 3.72116e-01 ; -5.61696e-03 ; 1.40785e-05 ; -5.51989e-03 ; 2.90110e+02 
1.50997e+02 ; 3.70174e-01 ; -5.60261e-03 ; 1.40226e-05 ; -5.50675e-03 ; 2.91124e+02 
1.51393e+02 ; 3.70846e-01 ; -5.59097e-03 ; 1.40679e-05 ; -5.49187e-03 ; 2.92129e+02 
1.51712e+02 ; 3.70139e-01 ; -5.57696e-03 ; 1.40571e-05 ; -5.47994e-03 ; 2.93140e+02 
1.52085e+02 ; 3.69009e-01 ; -5.56278e-03 ; 1.40329e-05 ; -5.46595e-03 ; 2.94140e+02 
1.52474e+02 ; 3.66416e-01 ; -5.55038e-03 ; 1.39538e-05 ; -5.45134e-03 ; 2.95156e+02 
1.52843e+02 ; 3.66057e-01 ; -5.53558e-03 ; 1.39586e-05 ; -5.43752e-03 ; 2.96170e+02 
1.53181e+02 ; 3.66443e-01 ; -5.52233e-03 ; 1.39904e-05 ; -5.42479e-03 ; 2.97185e+02 
1.53541e+02 ; 3.63980e-01 ; -5.51003e-03 ; 1.39150e-05 ; -5.41078e-03 ; 2.98185e+02 
1.53875e+02 ; 3.63607e-01 ; -5.49692e-03 ; 1.39181e-05 ; -5.39781e-03 ; 2.99199e+02 
1.54202e+02 ; 3.61823e-01 ; -5.48260e-03 ; 1.38668e-05 ; -5.38508e-03 ; 3.00213e+02 
1.54571e+02 ; 3.61168e-01 ; -5.46825e-03 ; 1.38609e-05 ; -5.37071e-03 ; 3.01230e+02 
1.54927e+02 ; 3.59758e-01 ; -5.45597e-03 ; 1.38252e-05 ; -5.35689e-03 ; 3.02229e+02 
1.55224e+02 ; 3.57929e-01 ; -5.44232e-03 ; 1.37703e-05 ; -5.34531e-03 ; 3.03240e+02 
1.55588e+02 ; 3.57181e-01 ; -5.43031e-03 ; 1.37603e-05 ; -5.33115e-03 ; 3.04241e+02 
1.55954e+02 ; 3.56589e-01 ; -5.41573e-03 ; 1.37564e-05 ; -5.31694e-03 ; 3.05255e+02 
1.56254e+02 ; 3.55582e-01 ; -5.40221e-03 ; 1.37331e-05 ; -5.30527e-03 ; 3.06285e+02 
1.56604e+02 ; 3.54385e-01 ; -5.38893e-03 ; 1.37050e-05 ; -5.29163e-03 ; 3.07301e+02 
1.56964e+02 ; 3.52988e-01 ; -5.37680e-03 ; 1.36696e-05 ; -5.27762e-03 ; 3.08301e+02 
1.57248e+02 ; 3.51992e-01 ; -5.36345e-03 ; 1.36457e-05 ; -5.26659e-03 ; 3.09319e+02 
1.57636e+02 ; 3.51854e-01 ; -5.34950e-03 ; 1.36605e-05 ; -5.25148e-03 ; 3.10317e+02 
1.57967e+02 ; 3.51742e-01 ; -5.33760e-03 ; 1.36732e-05 ; -5.23863e-03 ; 3.11334e+02 
1.58262e+02 ; 3.51934e-01 ; -5.32417e-03 ; 1.36959e-05 ; -5.22713e-03 ; 3.12334e+02 
1.58632e+02 ; 3.49199e-01 ; -5.31068e-03 ; 1.36078e-05 ; -5.21274e-03 ; 3.13335e+02 
1.59004e+02 ; 3.47754e-01 ; -5.29917e-03 ; 1.35698e-05 ; -5.19828e-03 ; 3.14349e+02 
1.59293e+02 ; 3.46136e-01 ; -5.28542e-03 ; 1.35210e-05 ; -5.18703e-03 ; 3.15362e+02 
1.59629e+02 ; 3.47127e-01 ; -5.27105e-03 ; 1.35764e-05 ; -5.17398e-03 ; 3.16363e+02 
1.59998e+02 ; 3.47439e-01 ; -5.25991e-03 ; 1.36070e-05 ; -5.15962e-03 ; 3.17374e+02 
1.60306e+02 ; 3.46733e-01 ; -5.24549e-03 ; 1.35947e-05 ; -5.14765e-03 ; 3.18374e+02 
1.60660e+02 ; 3.46387e-01 ; -5.23168e-03 ; 1.35988e-05 ; -5.13388e-03 ; 3.19406e+02 
1.60983e+02 ; 3.43493e-01 ; -5.22013e-03 ; 1.35012e-05 ; -5.12130e-03 ; 3.20389e+02 
1.61311e+02 ; 3.44207e-01 ; -5.20626e-03 ; 1.35456e-05 ; -5.10854e-03 ; 3.21403e+02 
1.61686e+02 ; 3.42163e-01 ; -5.19333e-03 ; 1.34838e-05 ; -5.09394e-03 ; 3.22417e+02 
1.62011e+02 ; 3.40659e-01 ; -5.18166e-03 ; 1.34407e-05 ; -5.08131e-03 ; 3.23432e+02 
1.62306e+02 ; 3.40824e-01 ; -5.16819e-03 ; 1.34618e-05 ; -5.06982e-03 ; 3.24447e+02 
1.62679e+02 ; 3.39979e-01 ; -5.15387e-03 ; 1.34470e-05 ; -5.05531e-03 ; 3.25448e+02 
1.63021e+02 ; 3.38337e-01 ; -5.14190e-03 ; 1.33990e-05 ; -5.04202e-03 ; 3.26462e+02 
1.63310e+02 ; 3.38362e-01 ; -5.12953e-03 ; 1.34147e-05 ; -5.03054e-03 ; 3.27477e+02 
1.63646e+02 ; 3.37319e-01 ; -5.11521e-03 ; 1.33907e-05 ; -5.01698e-03 ; 3.28492e+02 
1.63979e+02 ; 3.36787e-01 ; -5.10393e-03 ; 1.33868e-05 ; -5.00351e-03 ; 3.29505e+02 
1.64261e+02 ; 3.37292e-01 ; -5.08954e-03 ; 1.34215e-05 ; -4.99210e-03 ; 3.30520e+02 
1.64615e+02 ; 3.35977e-01 ; -5.07666e-03 ; 1.33875e-05 ; -4.97780e-03 ; 3.31535e+02 
1.64947e+02 ; 3.35096e-01 ; -5.06515e-03 ; 1.33696e-05 ; -4.96440e-03 ; 3.32550e+02 
1.65226e+02 ; 3.38008e-01 ; -5.05225e-03 ; 1.35004e-05 ; -4.95315e-03 ; 3.33549e+02 
1.65573e+02 ; 3.39626e-01 ; -5.03834e-03 ; 1.35833e-05 ; -4.93912e-03 ; 3.34564e+02 
1.65898e+02 ; 3.36823e-01 ; -5.02660e-03 ; 1.34883e-05 ; -4.92600e-03 ; 3.35564e+02 
1.66203e+02 ; 3.36532e-01 ; -5.01282e-03 ; 1.34927e-05 ; -4.91367e-03 ; 3.36579e+02 
1.66536e+02 ; 3.34541e-01 ; -4.99948e-03 ; 1.34303e-05 ; -4.90020e-03 ; 3.37580e+02 
1.66863e+02 ; 3.33307e-01 ; -4.98878e-03 ; 1.33979e-05 ; -4.88698e-03 ; 3.38579e+02 
1.67159e+02 ; 3.32160e-01 ; -4.97389e-03 ; 1.33672e-05 ; -4.87503e-03 ; 3.39594e+02 
1.67487e+02 ; 3.30021e-01 ; -4.96082e-03 ; 1.32982e-05 ; -4.86177e-03 ; 3.40609e+02 
1.67824e+02 ; 3.28584e-01 ; -4.94905e-03 ; 1.32578e-05 ; -4.84818e-03 ; 3.41623e+02 
1.68110e+02 ; 3.27369e-01 ; -4.93571e-03 ; 1.32236e-05 ; -4.83662e-03 ; 3.42638e+02 
1.68434e+02 ; 3.26064e-01 ; -4.92251e-03 ; 1.31853e-05 ; -4.82354e-03 ; 3.43652e+02 
1.68782e+02 ; 3.24637e-01 ; -4.91111e-03 ; 1.31427e-05 ; -4.80948e-03 ; 3.44667e+02 
1.69052e+02 ; 3.23845e-01 ; -4.89798e-03 ; 1.31223e-05 ; -4.79856e-03 ; 3.45668e+02 
1.69384e+02 ; 3.21942e-01 ; -4.88442e-03 ; 1.30595e-05 ; -4.78513e-03 ; 3.46667e+02 
1.69707e+02 ; 3.20470e-01 ; -4.87345e-03 ; 1.30137e-05 ; -4.77211e-03 ; 3.47668e+02 
1.69986e+02 ; 3.19594e-01 ; -4.86041e-03 ; 1.29901e-05 ; -4.76083e-03 ; 3.48685e+02 
1.70314e+02 ; 3.18922e-01 ; -4.84722e-03 ; 1.29769e-05 ; -4.74757e-03 ; 3.49700e+02 
1.70658e+02 ; 3.17723e-01 ; -4.83562e-03 ; 1.29429e-05 ; -4.73366e-03 ; 3.50700e+02 
1.70911e+02 ; 3.16325e-01 ; -4.82287e-03 ; 1.28968e-05 ; -4.72345e-03 ; 3.51716e+02 
1.71254e+02 ; 3.15360e-01 ; -4.81011e-03 ; 1.28721e-05 ; -4.70960e-03 ; 3.52731e+02 
1.71543e+02 ; 3.14559e-01 ; -4.79819e-03 ; 1.28517e-05 ; -4.69793e-03 ; 3.53745e+02 
1.71890e+02 ; 3.14089e-01 ; -4.78476e-03 ; 1.28474e-05 ; -4.68391e-03 ; 3.54762e+02 
1.72162e+02 ; 3.12122e-01 ; -4.77232e-03 ; 1.27785e-05 ; -4.67293e-03 ; 3.55765e+02 
1.72484e+02 ; 3.10232e-01 ; -4.76210e-03 ; 1.27148e-05 ; -4.65990e-03 ; 3.56748e+02 
1.72753e+02 ; 3.08155e-01 ; -4.74836e-03 ; 1.26410e-05 ; -4.64906e-03 ; 3.57779e+02 
1.73066e+02 ; 3.04791e-01 ; -4.73614e-03 ; 1.25161e-05 ; -4.63639e-03 ; 3.58781e+02 
1.73366e+02 ; 3.04187e-01 ; -4.72534e-03 ; 1.25042e-05 ; -4.62399e-03 ; 3.59779e+02 
1.73650e+02 ; 3.01690e-01 ; -4.71270e-03 ; 1.24138e-05 ; -4.61212e-03 ; 3.60794e+02 
1.73918e+02 ; 2.99757e-01 ; -4.69952e-03 ; 1.23457e-05 ; -4.60091e-03 ; 3.61797e+02 
1.74230e+02 ; 2.99077e-01 ; -4.68996e-03 ; 1.23310e-05 ; -4.58785e-03 ; 3.62797e+02 
1.74501e+02 ; 2.96933e-01 ; -4.67733e-03 ; 1.22542e-05 ; -4.57654e-03 ; 3.63812e+02 
1.74796e+02 ; 2.94340e-01 ; -4.66537e-03 ; 1.21597e-05 ; -4.56418e-03 ; 3.64826e+02 
1.75080e+02 ; 2.91889e-01 ; -4.65379e-03 ; 1.20703e-05 ; -4.55233e-03 ; 3.65824e+02 
1.75351e+02 ; 2.89967e-01 ; -4.64246e-03 ; 1.20022e-05 ; -4.54099e-03 ; 3.66838e+02 
1.75638e+02 ; 2.86109e-01 ; -4.62989e-03 ; 1.18544e-05 ; -4.52901e-03 ; 3.67869e+02 
1.75915e+02 ; 2.84240e-01 ; -4.61934e-03 ; 1.17884e-05 ; -4.51742e-03 ; 3.68868e+02 
1.76164e+02 ; 2.81313e-01 ; -4.60780e-03 ; 1.16771e-05 ; -4.50704e-03 ; 3.69883e+02 
1.76438e+02 ; 2.78100e-01 ; -4.59604e-03 ; 1.15549e-05 ; -4.49554e-03 ; 3.70897e+02 
1.76723e+02 ; 2.74141e-01 ; -4.58613e-03 ; 1.14017e-05 ; -4.48366e-03 ; 3.71914e+02 
1.76950e+02 ; 2.71350e-01 ; -4.57447e-03 ; 1.12947e-05 ; -4.47414e-03 ; 3.72912e+02 
1.77228e+02 ; 2.68287e-01 ; -4.56293e-03 ; 1.11781e-05 ; -4.46254e-03 ; 3.73927e+02 
1.77499e+02 ; 2.65665e-01 ; -4.55363e-03 ; 1.10794e-05 ; -4.45123e-03 ; 3.74941e+02 
1.77742e+02 ; 2.60777e-01 ; -4.54161e-03 ; 1.08848e-05 ; -4.44104e-03 ; 3.75941e+02 
1.77990e+02 ; 2.57048e-01 ; -4.53060e-03 ; 1.07385e-05 ; -4.43069e-03 ; 3.76962e+02 
1.78250e+02 ; 2.52780e-01 ; -4.52144e-03 ; 1.05689e-05 ; -4.41982e-03 ; 3.77957e+02 
1.78475e+02 ; 2.50490e-01 ; -4.51072e-03 ; 1.04791e-05 ; -4.41041e-03 ; 3.78971e+02 
1.78739e+02 ; 2.47171e-01 ; -4.49983e-03 ; 1.03472e-05 ; -4.39940e-03 ; 3.79986e+02 
1.78982e+02 ; 2.41694e-01 ; -4.48972e-03 ; 1.01241e-05 ; -4.38924e-03 ; 3.81004e+02 
1.79232e+02 ; 2.38541e-01 ; -4.48111e-03 ; 9.99840e-06 ; -4.37877e-03 ; 3.82021e+02 
1.79426e+02 ; 2.34259e-01 ; -4.47066e-03 ; 9.82374e-06 ; -4.37065e-03 ; 3.83017e+02 
1.79671e+02 ; 2.28994e-01 ; -4.46129e-03 ; 9.60892e-06 ; -4.36044e-03 ; 3.84032e+02 
1.79913e+02 ; 2.23500e-01 ; -4.45260e-03 ; 9.38416e-06 ; -4.35030e-03 ; 3.85047e+02 
1.80103e+02 ; 2.18543e-01 ; -4.44288e-03 ; 9.18049e-06 ; -4.34235e-03 ; 3.86061e+02 
1.80327e+02 ; 2.15481e-01 ; -4.43332e-03 ; 9.05701e-06 ; -4.33299e-03 ; 3.87076e+02 
1.80556e+02 ; 2.09748e-01 ; -4.42546e-03 ; 8.82118e-06 ; -4.32342e-03 ; 3.88091e+02 
1.80734e+02 ; 2.06228e-01 ; -4.41642e-03 ; 8.67709e-06 ; -4.31600e-03 ; 3.89103e+02 
1.80945e+02 ; 2.02217e-01 ; -4.40744e-03 ; 8.51289e-06 ; -4.30717e-03 ; 3.90118e+02 
1.81154e+02 ; 1.96497e-01 ; -4.40036e-03 ; 8.27650e-06 ; -4.29842e-03 ; 3.91131e+02 
1.81328e+02 ; 1.91104e-01 ; -4.39143e-03 ; 8.05292e-06 ; -4.29116e-03 ; 3.92148e+02 
1.81521e+02 ; 1.87561e-01 ; -4.38313e-03 ; 7.90751e-06 ; -4.28309e-03 ; 3.93146e+02 
1.81726e+02 ; 1.83540e-01 ; -4.37649e-03 ; 7.74202e-06 ; -4.27453e-03 ; 3.94163e+02 
1.81885e+02 ; 1.78255e-01 ; -4.36819e-03 ; 7.52216e-06 ; -4.26789e-03 ; 3.95164e+02 
1.82064e+02 ; 1.74617e-01 ; -4.36055e-03 ; 7.37203e-06 ; -4.26041e-03 ; 3.96178e+02 
1.82252e+02 ; 1.70897e-01 ; -4.35445e-03 ; 7.21846e-06 ; -4.25252e-03 ; 3.97178e+02 
1.82407e+02 ; 1.67418e-01 ; -4.34628e-03 ; 7.07431e-06 ; -4.24605e-03 ; 3.98210e+02 
1.82589e+02 ; 1.64749e-01 ; -4.33946e-03 ; 6.96475e-06 ; -4.23847e-03 ; 3.99209e+02 
1.82762e+02 ; 1.61502e-01 ; -4.33300e-03 ; 6.83050e-06 ; -4.23123e-03 ; 4.00226e+02 
1.82910e+02 ; 1.58873e-01 ; -4.32606e-03 ; 6.72186e-06 ; -4.22502e-03 ; 4.01223e+02 
1.83072e+02 ; 1.55308e-01 ; -4.31895e-03 ; 6.57375e-06 ; -4.21826e-03 ; 4.02239e+02 
1.83233e+02 ; 1.52583e-01 ; -4.31309e-03 ; 6.46114e-06 ; -4.21142e-03 ; 4.03238e+02 
1.83372e+02 ; 1.50780e-01 ; -4.30594e-03 ; 6.38709e-06 ; -4.20548e-03 ; 4.04252e+02 
1.83538e+02 ; 1.48832e-01 ; -4.29890e-03 ; 6.30735e-06 ; -4.19837e-03 ; 4.05267e+02 
1.83684e+02 ; 1.46932e-01 ; -4.29383e-03 ; 6.22922e-06 ; -4.19208e-03 ; 4.06282e+02 
1.83835e+02 ; 1.46036e-01 ; -4.28765e-03 ; 6.19371e-06 ; -4.18560e-03 ; 4.07297e+02 
1.83975e+02 ; 1.43721e-01 ; -4.27960e-03 ; 6.09778e-06 ; -4.17962e-03 ; 4.08296e+02 
1.84126e+02 ; 1.43070e-01 ; -4.27495e-03 ; 6.07259e-06 ; -4.17311e-03 ; 4.09301e+02 
1.84246e+02 ; 1.42825e-01 ; -4.26815e-03 ; 6.06407e-06 ; -4.16799e-03 ; 4.10316e+02 
1.84406e+02 ; 1.42225e-01 ; -4.26238e-03 ; 6.04116e-06 ; -4.16112e-03 ; 4.11316e+02 
1.84552e+02 ; 1.42042e-01 ; -4.25594e-03 ; 6.03573e-06 ; -4.15484e-03 ; 4.12316e+02 
1.84684e+02 ; 1.41075e-01 ; -4.25016e-03 ; 5.99673e-06 ; -4.14919e-03 ; 4.13315e+02 
1.84825e+02 ; 1.39645e-01 ; -4.24330e-03 ; 5.93814e-06 ; -4.14315e-03 ; 4.14330e+02 
1.84974e+02 ; 1.40601e-01 ; -4.23779e-03 ; 5.98113e-06 ; -4.13676e-03 ; 4.15360e+02 
1.85115e+02 ; 1.39817e-01 ; -4.23176e-03 ; 5.95000e-06 ; -4.13070e-03 ; 4.16377e+02 
1.85277e+02 ; 1.40993e-01 ; -4.22567e-03 ; 6.00261e-06 ; -4.12377e-03 ; 4.17377e+02 
1.85407e+02 ; 1.40420e-01 ; -4.21987e-03 ; 5.98031e-06 ; -4.11816e-03 ; 4.18392e+02 
1.85534e+02 ; 1.41788e-01 ; -4.21335e-03 ; 6.04057e-06 ; -4.11272e-03 ; 4.19393e+02 
1.85692e+02 ; 1.41897e-01 ; -4.20684e-03 ; 6.04776e-06 ; -4.10594e-03 ; 4.20392e+02 
1.85831e+02 ; 1.42445e-01 ; -4.20163e-03 ; 6.07335e-06 ; -4.09999e-03 ; 4.21408e+02 
1.85966e+02 ; 1.43317e-01 ; -4.19487e-03 ; 6.11271e-06 ; -4.09418e-03 ; 4.22426e+02 
1.86116e+02 ; 1.42699e-01 ; -4.18816e-03 ; 6.08878e-06 ; -4.08775e-03 ; 4.23426e+02 
1.86277e+02 ; 1.44079e-01 ; -4.18290e-03 ; 6.15027e-06 ; -4.08085e-03 ; 4.24426e+02 
1.86404e+02 ; 1.44353e-01 ; -4.17577e-03 ; 6.16408e-06 ; -4.07540e-03 ; 4.25442e+02 
1.86560e+02 ; 1.45003e-01 ; -4.16977e-03 ; 6.19438e-06 ; -4.06873e-03 ; 4.26441e+02 
1.86690e+02 ; 1.44991e-01 ; -4.16398e-03 ; 6.19602e-06 ; -4.06312e-03 ; 4.27454e+02 
1.86851e+02 ; 1.45089e-01 ; -4.15709e-03 ; 6.20285e-06 ; -4.05622e-03 ; 4.28445e+02 
1.87008e+02 ; 1.45890e-01 ; -4.15058e-03 ; 6.23968e-06 ; -4.04950e-03 ; 4.29460e+02 
1.87138e+02 ; 1.46929e-01 ; -4.14520e-03 ; 6.28629e-06 ; -4.04393e-03 ; 4.30461e+02 
1.87297e+02 ; 1.45719e-01 ; -4.13869e-03 ; 6.23715e-06 ; -4.03708e-03 ; 4.31477e+02 
1.87444e+02 ; 1.45783e-01 ; -4.13293e-03 ; 6.24235e-06 ; -4.03079e-03 ; 4.32477e+02 
1.87578e+02 ; 1.46502e-01 ; -4.12621e-03 ; 6.27538e-06 ; -4.02504e-03 ; 4.33476e+02 
1.87739e+02 ; 1.45257e-01 ; -4.11954e-03 ; 6.22472e-06 ; -4.01815e-03 ; 4.34491e+02 
1.87896e+02 ; 1.45367e-01 ; -4.11358e-03 ; 6.23203e-06 ; -4.01139e-03 ; 4.35493e+02 
1.88022e+02 ; 1.44466e-01 ; -4.10717e-03 ; 6.19545e-06 ; -4.00600e-03 ; 4.36496e+02 
1.88181e+02 ; 1.44571e-01 ; -4.10016e-03 ; 6.20265e-06 ; -3.99916e-03 ; 4.37493e+02 
