T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.85057e+02 ; -2.66587e-04 ; 4.84490e-04 ; -1.36075e-08 ; 6.04623e-04 ; 2.41676e+03 
2.85039e+02 ; -1.09668e-03 ; 4.82893e-04 ; -5.59774e-08 ; 6.03735e-04 ; 2.41776e+03 
2.85044e+02 ; -3.16160e-04 ; 4.83161e-04 ; -1.61377e-08 ; 6.03962e-04 ; 2.41877e+03 
2.85058e+02 ; 6.35085e-04 ; 4.85158e-04 ; 3.24170e-08 ; 6.04671e-04 ; 2.41979e+03 
2.85080e+02 ; -5.53547e-04 ; 4.86213e-04 ; -2.82557e-08 ; 6.05816e-04 ; 2.42079e+03 
2.85088e+02 ; -1.89455e-04 ; 4.86249e-04 ; -9.67075e-09 ; 6.06251e-04 ; 2.42179e+03 
2.85113e+02 ; -4.51088e-04 ; 4.86690e-04 ; -2.30264e-08 ; 6.07490e-04 ; 2.42282e+03 
2.85132e+02 ; -1.42703e-03 ; 4.87524e-04 ; -7.28462e-08 ; 6.08486e-04 ; 2.42382e+03 
2.85123e+02 ; -2.73459e-03 ; 4.88073e-04 ; -1.39592e-07 ; 6.08027e-04 ; 2.42483e+03 
2.85139e+02 ; -1.19019e-03 ; 4.88186e-04 ; -6.07566e-08 ; 6.08861e-04 ; 2.42585e+03 
2.85133e+02 ; -1.97835e-03 ; 4.89628e-04 ; -1.00990e-07 ; 6.08551e-04 ; 2.42685e+03 
2.85171e+02 ; -7.07695e-04 ; 4.91619e-04 ; -3.61274e-08 ; 6.10489e-04 ; 2.42785e+03 
2.85176e+02 ; -8.78429e-04 ; 4.90391e-04 ; -4.48434e-08 ; 6.10709e-04 ; 2.42886e+03 
2.85180e+02 ; -1.21164e-03 ; 4.91750e-04 ; -6.18538e-08 ; 6.10942e-04 ; 2.42988e+03 
2.85201e+02 ; -5.81016e-04 ; 4.91613e-04 ; -2.96613e-08 ; 6.12014e-04 ; 2.43089e+03 
2.85217e+02 ; -6.73532e-04 ; 4.91691e-04 ; -3.43849e-08 ; 6.12819e-04 ; 2.43189e+03 
2.85237e+02 ; -1.10308e-03 ; 4.92585e-04 ; -5.63151e-08 ; 6.13856e-04 ; 2.43289e+03 
2.85288e+02 ; -1.33101e-03 ; 4.93622e-04 ; -6.79547e-08 ; 6.16455e-04 ; 2.43391e+03 
2.85251e+02 ; -1.46597e-03 ; 4.93073e-04 ; -7.48425e-08 ; 6.14595e-04 ; 2.43491e+03 
2.85249e+02 ; -9.19665e-04 ; 4.95255e-04 ; -4.69519e-08 ; 6.14482e-04 ; 2.43592e+03 
2.85302e+02 ; -1.87120e-03 ; 4.94236e-04 ; -9.55358e-08 ; 6.17182e-04 ; 2.43694e+03 
2.85275e+02 ; -2.06453e-03 ; 4.94945e-04 ; -1.05404e-07 ; 6.15787e-04 ; 2.43794e+03 
2.85310e+02 ; -2.75722e-03 ; 4.94772e-04 ; -1.40774e-07 ; 6.17617e-04 ; 2.43896e+03 
2.85316e+02 ; -1.78086e-03 ; 4.97311e-04 ; -9.09245e-08 ; 6.17903e-04 ; 2.43995e+03 
2.85341e+02 ; -2.03798e-03 ; 4.96638e-04 ; -1.04055e-07 ; 6.19185e-04 ; 2.44097e+03 
2.85335e+02 ; -6.21145e-04 ; 4.97144e-04 ; -3.17142e-08 ; 6.18875e-04 ; 2.44199e+03 
2.85340e+02 ; -1.75659e-03 ; 4.98348e-04 ; -8.96877e-08 ; 6.19149e-04 ; 2.44298e+03 
2.85360e+02 ; 6.42599e-04 ; 4.98658e-04 ; 3.28104e-08 ; 6.20168e-04 ; 2.44400e+03 
2.85354e+02 ; -1.16736e-03 ; 4.99636e-04 ; -5.96038e-08 ; 6.19823e-04 ; 2.44500e+03 
2.85370e+02 ; -5.86979e-04 ; 5.00822e-04 ; -2.99708e-08 ; 6.20687e-04 ; 2.44603e+03 
2.85364e+02 ; 1.21133e-04 ; 5.01007e-04 ; 6.18491e-09 ; 6.20335e-04 ; 2.44704e+03 
2.85392e+02 ; -5.23057e-05 ; 5.03153e-04 ; -2.67075e-09 ; 6.21813e-04 ; 2.44806e+03 
2.85415e+02 ; -6.37613e-04 ; 5.03087e-04 ; -3.25575e-08 ; 6.22964e-04 ; 2.44907e+03 
2.85435e+02 ; -4.27259e-04 ; 5.03820e-04 ; -2.18170e-08 ; 6.23989e-04 ; 2.45007e+03 
2.85391e+02 ; 1.55273e-04 ; 5.03439e-04 ; 7.92830e-09 ; 6.21748e-04 ; 2.45109e+03 
2.85446e+02 ; 3.44117e-04 ; 5.03212e-04 ; 1.75717e-08 ; 6.24537e-04 ; 2.45209e+03 
2.85472e+02 ; -1.45683e-03 ; 5.04869e-04 ; -7.43925e-08 ; 6.25867e-04 ; 2.45311e+03 
2.85471e+02 ; -6.64551e-04 ; 5.06800e-04 ; -3.39349e-08 ; 6.25855e-04 ; 2.45411e+03 
2.85496e+02 ; 2.79681e-04 ; 5.06318e-04 ; 1.42821e-08 ; 6.27100e-04 ; 2.45512e+03 
2.85517e+02 ; 4.04650e-04 ; 5.06240e-04 ; 2.06642e-08 ; 6.28173e-04 ; 2.45612e+03 
2.85497e+02 ; 5.14228e-04 ; 5.07247e-04 ; 2.62594e-08 ; 6.27148e-04 ; 2.45714e+03 
2.85547e+02 ; -1.55249e-04 ; 5.07921e-04 ; -7.92830e-09 ; 6.29729e-04 ; 2.45814e+03 
2.85538e+02 ; -4.48146e-04 ; 5.08255e-04 ; -2.28858e-08 ; 6.29276e-04 ; 2.45915e+03 
2.85536e+02 ; -1.01081e-03 ; 5.08904e-04 ; -5.16198e-08 ; 6.29175e-04 ; 2.46017e+03 
2.85565e+02 ; -4.72906e-04 ; 5.09614e-04 ; -2.41509e-08 ; 6.30665e-04 ; 2.46117e+03 
2.85582e+02 ; -1.16159e-03 ; 5.11116e-04 ; -5.93226e-08 ; 6.31523e-04 ; 2.46218e+03 
2.85575e+02 ; -1.17317e-03 ; 5.12153e-04 ; -5.99132e-08 ; 6.31183e-04 ; 2.46318e+03 
2.85597e+02 ; -1.78531e-03 ; 5.12886e-04 ; -9.11774e-08 ; 6.32292e-04 ; 2.46418e+03 
2.85612e+02 ; -1.31516e-03 ; 5.12457e-04 ; -6.71670e-08 ; 6.33043e-04 ; 2.46520e+03 
2.85632e+02 ; -1.77975e-03 ; 5.13089e-04 ; -9.08962e-08 ; 6.34062e-04 ; 2.46621e+03 
2.85626e+02 ; -7.10129e-04 ; 5.14108e-04 ; -3.62679e-08 ; 6.33794e-04 ; 2.46723e+03 
2.85651e+02 ; -1.21216e-03 ; 5.14406e-04 ; -6.19094e-08 ; 6.35028e-04 ; 2.46823e+03 
2.85657e+02 ; 2.31075e-05 ; 5.15014e-04 ; 1.18019e-09 ; 6.35338e-04 ; 2.46925e+03 
2.85644e+02 ; -1.03106e-03 ; 5.15139e-04 ; -5.26594e-08 ; 6.34688e-04 ; 2.47026e+03 
2.85696e+02 ; -5.27333e-04 ; 5.16742e-04 ; -2.69340e-08 ; 6.37376e-04 ; 2.47127e+03 
2.85689e+02 ; -7.20559e-04 ; 5.16522e-04 ; -3.68028e-08 ; 6.36977e-04 ; 2.47229e+03 
2.85723e+02 ; -1.76638e-03 ; 5.17589e-04 ; -9.02217e-08 ; 6.38759e-04 ; 2.47330e+03 
2.85709e+02 ; -8.00909e-04 ; 5.17619e-04 ; -4.09075e-08 ; 6.37996e-04 ; 2.47432e+03 
2.85739e+02 ; -7.90966e-04 ; 5.18536e-04 ; -4.04009e-08 ; 6.39558e-04 ; 2.47533e+03 
2.85743e+02 ; -1.26656e-03 ; 5.19037e-04 ; -6.46934e-08 ; 6.39743e-04 ; 2.47635e+03 
2.85762e+02 ; -1.05242e-03 ; 5.19514e-04 ; -5.37566e-08 ; 6.40714e-04 ; 2.47735e+03 
2.85772e+02 ; -1.07607e-03 ; 5.21207e-04 ; -5.49651e-08 ; 6.41268e-04 ; 2.47836e+03 
2.85781e+02 ; -6.63793e-04 ; 5.20271e-04 ; -3.39066e-08 ; 6.41715e-04 ; 2.47938e+03 
2.85786e+02 ; -1.24388e-04 ; 5.21952e-04 ; -6.35377e-09 ; 6.41954e-04 ; 2.48038e+03 
2.85807e+02 ; -1.06227e-03 ; 5.21946e-04 ; -5.42623e-08 ; 6.43033e-04 ; 2.48138e+03 
2.85817e+02 ; -6.45061e-04 ; 5.23227e-04 ; -3.29509e-08 ; 6.43545e-04 ; 2.48239e+03 
2.85825e+02 ; -5.93308e-04 ; 5.22721e-04 ; -3.03075e-08 ; 6.43974e-04 ; 2.48339e+03 
2.85840e+02 ; -1.20368e-03 ; 5.23722e-04 ; -6.14877e-08 ; 6.44749e-04 ; 2.48441e+03 
2.85847e+02 ; -1.72214e-03 ; 5.24735e-04 ; -8.79726e-08 ; 6.45107e-04 ; 2.48541e+03 
2.85848e+02 ; -1.28294e-03 ; 5.24938e-04 ; -6.55368e-08 ; 6.45137e-04 ; 2.48642e+03 
2.85870e+02 ; -1.71990e-03 ; 5.26732e-04 ; -8.78604e-08 ; 6.46287e-04 ; 2.48744e+03 
2.85876e+02 ; -2.87069e-03 ; 5.26029e-04 ; -1.46649e-07 ; 6.46579e-04 ; 2.48842e+03 
2.85897e+02 ; -1.55530e-03 ; 5.26106e-04 ; -7.94538e-08 ; 6.47670e-04 ; 2.48944e+03 
2.85899e+02 ; -1.92677e-03 ; 5.27298e-04 ; -9.84311e-08 ; 6.47765e-04 ; 2.49044e+03 
2.85904e+02 ; -1.58280e-03 ; 5.27209e-04 ; -8.08594e-08 ; 6.47980e-04 ; 2.49144e+03 
2.85927e+02 ; -2.47652e-04 ; 5.28204e-04 ; -1.26519e-08 ; 6.49178e-04 ; 2.49246e+03 
2.85926e+02 ; -5.74543e-04 ; 5.29599e-04 ; -2.93519e-08 ; 6.49136e-04 ; 2.49346e+03 
2.85939e+02 ; -3.14237e-04 ; 5.27996e-04 ; -1.60538e-08 ; 6.49774e-04 ; 2.49447e+03 
2.85936e+02 ; -2.13143e-03 ; 5.31286e-04 ; -1.08891e-07 ; 6.49661e-04 ; 2.49549e+03 
2.85974e+02 ; -8.71680e-04 ; 5.32514e-04 ; -4.45340e-08 ; 6.51574e-04 ; 2.49650e+03 
2.85987e+02 ; -3.10363e-04 ; 5.30964e-04 ; -1.58566e-08 ; 6.52271e-04 ; 2.49752e+03 
2.85992e+02 ; -1.17049e-03 ; 5.29951e-04 ; -5.98009e-08 ; 6.52498e-04 ; 2.49853e+03 
2.86014e+02 ; -9.15129e-04 ; 5.34058e-04 ; -4.67557e-08 ; 6.53660e-04 ; 2.49955e+03 
2.86025e+02 ; -8.18273e-04 ; 5.31685e-04 ; -4.18075e-08 ; 6.54191e-04 ; 2.50055e+03 
2.86049e+02 ; -3.02644e-04 ; 5.33056e-04 ; -1.54632e-08 ; 6.55454e-04 ; 2.50156e+03 
2.86054e+02 ; -1.75755e-03 ; 5.34886e-04 ; -8.98000e-08 ; 6.55699e-04 ; 2.50257e+03 
2.86052e+02 ; -1.29808e-03 ; 5.34493e-04 ; -6.63236e-08 ; 6.55568e-04 ; 2.50357e+03 
2.86073e+02 ; -8.30328e-04 ; 5.34928e-04 ; -4.24255e-08 ; 6.56670e-04 ; 2.50458e+03 
2.86070e+02 ; -1.42957e-03 ; 5.36626e-04 ; -7.30434e-08 ; 6.56485e-04 ; 2.50559e+03 
2.86099e+02 ; -8.17660e-04 ; 5.36454e-04 ; -4.17792e-08 ; 6.57970e-04 ; 2.50661e+03 
2.86094e+02 ; -1.27876e-03 ; 5.37634e-04 ; -6.53396e-08 ; 6.57743e-04 ; 2.50762e+03 
2.86106e+02 ; -2.08762e-03 ; 5.37926e-04 ; -1.06670e-07 ; 6.58345e-04 ; 2.50864e+03 
2.86136e+02 ; -8.04964e-04 ; 5.38713e-04 ; -4.11321e-08 ; 6.59907e-04 ; 2.50964e+03 
2.86161e+02 ; -1.39863e-03 ; 5.39857e-04 ; -7.14689e-08 ; 6.61176e-04 ; 2.51065e+03 
2.86153e+02 ; 3.84050e-04 ; 5.41174e-04 ; 1.96245e-08 ; 6.60735e-04 ; 2.51167e+03 
2.86164e+02 ; -6.96552e-04 ; 5.40733e-04 ; -3.55934e-08 ; 6.61307e-04 ; 2.51267e+03 
2.86168e+02 ; -1.50261e-03 ; 5.40733e-04 ; -7.67830e-08 ; 6.61510e-04 ; 2.51367e+03 
2.86171e+02 ; -2.46711e-03 ; 5.41198e-04 ; -1.26069e-07 ; 6.61665e-04 ; 2.51467e+03 
2.86202e+02 ; -1.63404e-03 ; 5.41866e-04 ; -8.35019e-08 ; 6.63286e-04 ; 2.51567e+03 
2.86207e+02 ; -1.40901e-03 ; 5.42772e-04 ; -7.20028e-08 ; 6.63537e-04 ; 2.51667e+03 
2.86212e+02 ; -1.34024e-03 ; 5.43159e-04 ; -6.84887e-08 ; 6.63787e-04 ; 2.51769e+03 
2.86217e+02 ; -1.62082e-03 ; 5.44077e-04 ; -8.28274e-08 ; 6.64037e-04 ; 2.51870e+03 
2.86260e+02 ; -2.03502e-03 ; 5.44059e-04 ; -1.03998e-07 ; 6.66249e-04 ; 2.51970e+03 
2.86247e+02 ; -2.59401e-03 ; 5.44703e-04 ; -1.32563e-07 ; 6.65551e-04 ; 2.52070e+03 
2.86261e+02 ; -1.30000e-03 ; 5.45680e-04 ; -6.64358e-08 ; 6.66273e-04 ; 2.52172e+03 
2.86270e+02 ; -9.84215e-04 ; 5.46557e-04 ; -5.02981e-08 ; 6.66749e-04 ; 2.52272e+03 
2.86290e+02 ; -1.52388e-03 ; 5.47087e-04 ; -7.78792e-08 ; 6.67763e-04 ; 2.52372e+03 
2.86300e+02 ; -9.56682e-04 ; 5.47653e-04 ; -4.88925e-08 ; 6.68257e-04 ; 2.52472e+03 
2.86311e+02 ; -1.27904e-03 ; 5.47820e-04 ; -6.53679e-08 ; 6.68824e-04 ; 2.52573e+03 
2.86316e+02 ; -1.88088e-03 ; 5.48983e-04 ; -9.61264e-08 ; 6.69116e-04 ; 2.52675e+03 
2.86306e+02 ; -1.48919e-03 ; 5.48750e-04 ; -7.61075e-08 ; 6.68567e-04 ; 2.52776e+03 
2.86281e+02 ; -1.74010e-03 ; 5.48190e-04 ; -8.89283e-08 ; 6.67322e-04 ; 2.52876e+03 
2.86311e+02 ; -1.33846e-03 ; 5.49811e-04 ; -6.84047e-08 ; 6.68830e-04 ; 2.52975e+03 
2.86367e+02 ; -1.55291e-03 ; 5.50914e-04 ; -7.93689e-08 ; 6.71726e-04 ; 2.53077e+03 
2.86385e+02 ; -8.92792e-04 ; 5.55068e-04 ; -4.56311e-08 ; 6.72638e-04 ; 2.53178e+03 
2.86389e+02 ; 5.07167e-04 ; 5.52016e-04 ; 2.59217e-08 ; 6.72853e-04 ; 2.53278e+03 
2.86397e+02 ; -1.18488e-03 ; 5.52380e-04 ; -6.05604e-08 ; 6.73222e-04 ; 2.53378e+03 
2.86402e+02 ; -9.24671e-04 ; 5.53906e-04 ; -4.72613e-08 ; 6.73526e-04 ; 2.53479e+03 
2.86417e+02 ; -7.30487e-04 ; 5.53930e-04 ; -3.73368e-08 ; 6.74271e-04 ; 2.53579e+03 
2.86444e+02 ; -8.66882e-04 ; 5.54222e-04 ; -4.43094e-08 ; 6.75666e-04 ; 2.53679e+03 
2.86453e+02 ; -5.31350e-04 ; 5.54562e-04 ; -2.71594e-08 ; 6.76101e-04 ; 2.53781e+03 
2.86458e+02 ; -9.37817e-04 ; 5.55569e-04 ; -4.79358e-08 ; 6.76376e-04 ; 2.53882e+03 
2.86477e+02 ; -1.07971e-03 ; 5.55307e-04 ; -5.51896e-08 ; 6.77335e-04 ; 2.53982e+03 
2.86489e+02 ; -6.40222e-04 ; 5.56868e-04 ; -3.27255e-08 ; 6.77937e-04 ; 2.54084e+03 
2.86502e+02 ; -8.29975e-04 ; 5.57405e-04 ; -4.24255e-08 ; 6.78646e-04 ; 2.54184e+03 
2.86505e+02 ; -6.66622e-04 ; 5.58340e-04 ; -3.40755e-08 ; 6.78754e-04 ; 2.54284e+03 
2.86516e+02 ; -9.68566e-04 ; 5.58537e-04 ; -4.95104e-08 ; 6.79332e-04 ; 2.54384e+03 
2.86540e+02 ; -4.36703e-04 ; 5.59562e-04 ; -2.23236e-08 ; 6.80548e-04 ; 2.54484e+03 
2.86545e+02 ; -1.47731e-03 ; 5.60212e-04 ; -7.55179e-08 ; 6.80834e-04 ; 2.54584e+03 
2.86557e+02 ; -1.57848e-03 ; 5.60057e-04 ; -8.06906e-08 ; 6.81448e-04 ; 2.54684e+03 
2.86558e+02 ; -1.74678e-03 ; 5.60778e-04 ; -8.92943e-08 ; 6.81502e-04 ; 2.54786e+03 
2.86552e+02 ; -1.81718e-03 ; 5.63335e-04 ; -9.28925e-08 ; 6.81198e-04 ; 2.54887e+03 
2.86604e+02 ; -1.89959e-03 ; 5.62405e-04 ; -9.71104e-08 ; 6.83850e-04 ; 2.54988e+03 
2.86615e+02 ; -2.09810e-03 ; 5.63741e-04 ; -1.07259e-07 ; 6.84392e-04 ; 2.55090e+03 
2.86608e+02 ; -2.50895e-03 ; 5.63317e-04 ; -1.28262e-07 ; 6.84035e-04 ; 2.55191e+03 
2.86644e+02 ; -1.83572e-03 ; 5.64039e-04 ; -9.38491e-08 ; 6.85912e-04 ; 2.55291e+03 
2.86622e+02 ; -1.70543e-03 ; 5.64265e-04 ; -8.71858e-08 ; 6.84750e-04 ; 2.55393e+03 
2.86630e+02 ; -2.80201e-03 ; 5.63896e-04 ; -1.43247e-07 ; 6.85185e-04 ; 2.55492e+03 
2.86650e+02 ; -1.58328e-03 ; 5.64945e-04 ; -8.09434e-08 ; 6.86192e-04 ; 2.55593e+03 
2.86665e+02 ; -2.28114e-03 ; 5.66369e-04 ; -1.16623e-07 ; 6.86979e-04 ; 2.55695e+03 
2.86682e+02 ; -2.54396e-03 ; 5.66184e-04 ; -1.30061e-07 ; 6.87826e-04 ; 2.55797e+03 
2.86671e+02 ; -2.41035e-03 ; 5.66578e-04 ; -1.23229e-07 ; 6.87259e-04 ; 2.55897e+03 
2.86697e+02 ; -4.22062e-03 ; 5.67055e-04 ; -2.15785e-07 ; 6.88618e-04 ; 2.55998e+03 
2.86692e+02 ; -3.52170e-03 ; 5.68056e-04 ; -1.80051e-07 ; 6.88350e-04 ; 2.56101e+03 
2.86703e+02 ; -3.53541e-03 ; 5.68598e-04 ; -1.80754e-07 ; 6.88910e-04 ; 2.56202e+03 
2.86709e+02 ; -3.60907e-03 ; 5.68831e-04 ; -1.84521e-07 ; 6.89196e-04 ; 2.56304e+03 
2.86739e+02 ; -2.76213e-03 ; 5.68998e-04 ; -1.41224e-07 ; 6.90758e-04 ; 2.56405e+03 
2.86734e+02 ; -1.66948e-03 ; 5.70065e-04 ; -8.53575e-08 ; 6.90484e-04 ; 2.56504e+03 
2.86755e+02 ; -2.70380e-03 ; 5.70702e-04 ; -1.38243e-07 ; 6.91569e-04 ; 2.56606e+03 
2.86767e+02 ; -2.46457e-03 ; 5.70851e-04 ; -1.26013e-07 ; 6.92195e-04 ; 2.56707e+03 
2.86770e+02 ; -2.04554e-03 ; 5.71751e-04 ; -1.04589e-07 ; 6.92367e-04 ; 2.56806e+03 
2.86785e+02 ; -1.28394e-03 ; 5.72163e-04 ; -6.56491e-08 ; 6.93107e-04 ; 2.56908e+03 
2.86799e+02 ; -9.19918e-04 ; 5.72729e-04 ; -4.70368e-08 ; 6.93816e-04 ; 2.57007e+03 
2.86813e+02 ; -6.11972e-04 ; 5.73188e-04 ; -3.12915e-08 ; 6.94549e-04 ; 2.57109e+03 
2.86831e+02 ; -1.53945e-04 ; 5.74535e-04 ; -7.87170e-09 ; 6.95455e-04 ; 2.57211e+03 
2.86827e+02 ; -1.66163e-03 ; 5.74660e-04 ; -8.49642e-08 ; 6.95240e-04 ; 2.57312e+03 
2.86843e+02 ; -1.68579e-03 ; 5.74100e-04 ; -8.62009e-08 ; 6.96081e-04 ; 2.57412e+03 
2.86860e+02 ; -3.00372e-03 ; 5.74857e-04 ; -1.53594e-07 ; 6.96963e-04 ; 2.57512e+03 
2.86876e+02 ; -2.60944e-03 ; 5.74613e-04 ; -1.33435e-07 ; 6.97762e-04 ; 2.57614e+03 
2.86879e+02 ; -2.45989e-03 ; 5.77915e-04 ; -1.25788e-07 ; 6.97929e-04 ; 2.57715e+03 
2.86886e+02 ; -2.72653e-03 ; 5.77879e-04 ; -1.39424e-07 ; 6.98298e-04 ; 2.57817e+03 
2.86895e+02 ; -1.37232e-03 ; 5.77795e-04 ; -7.01755e-08 ; 6.98733e-04 ; 2.57917e+03 
2.86912e+02 ; -1.93859e-03 ; 5.78797e-04 ; -9.91340e-08 ; 6.99603e-04 ; 2.58018e+03 
2.86920e+02 ; -3.65835e-03 ; 5.79393e-04 ; -1.87079e-07 ; 7.00021e-04 ; 2.58120e+03 
2.86927e+02 ; -2.16397e-03 ; 5.79291e-04 ; -1.10661e-07 ; 7.00390e-04 ; 2.58220e+03 
2.86941e+02 ; -2.26566e-03 ; 5.79882e-04 ; -1.15863e-07 ; 7.01105e-04 ; 2.58321e+03 
2.86943e+02 ; -2.01001e-03 ; 5.81229e-04 ; -1.02790e-07 ; 7.01183e-04 ; 2.58424e+03 
2.86959e+02 ; -2.66475e-03 ; 5.81068e-04 ; -1.36275e-07 ; 7.02041e-04 ; 2.58526e+03 
2.86969e+02 ; -4.40311e-03 ; 5.81574e-04 ; -2.25175e-07 ; 7.02530e-04 ; 2.58627e+03 
2.86981e+02 ; -3.58775e-03 ; 5.82427e-04 ; -1.83480e-07 ; 7.03132e-04 ; 2.58729e+03 
2.86989e+02 ; -2.76145e-03 ; 5.83279e-04 ; -1.41224e-07 ; 7.03549e-04 ; 2.58830e+03 
2.86996e+02 ; -2.88841e-03 ; 5.83297e-04 ; -1.47718e-07 ; 7.03931e-04 ; 2.58930e+03 
2.87021e+02 ; -2.41776e-03 ; 5.83744e-04 ; -1.23651e-07 ; 7.05182e-04 ; 2.59032e+03 
2.87016e+02 ; -4.90427e-03 ; 5.84537e-04 ; -2.50817e-07 ; 7.04944e-04 ; 2.59133e+03 
2.87027e+02 ; -3.76736e-03 ; 5.84471e-04 ; -1.92675e-07 ; 7.05492e-04 ; 2.59235e+03 
2.87035e+02 ; -3.00924e-03 ; 5.85288e-04 ; -1.53903e-07 ; 7.05898e-04 ; 2.59336e+03 
2.87047e+02 ; -2.71455e-03 ; 5.85383e-04 ; -1.38833e-07 ; 7.06518e-04 ; 2.59438e+03 
2.87064e+02 ; -2.74034e-03 ; 5.86212e-04 ; -1.40155e-07 ; 7.07406e-04 ; 2.59539e+03 
2.87069e+02 ; -1.94599e-03 ; 5.86402e-04 ; -9.95283e-08 ; 7.07662e-04 ; 2.59641e+03 
2.87082e+02 ; -2.64574e-03 ; 5.87284e-04 ; -1.35319e-07 ; 7.08336e-04 ; 2.59741e+03 
2.87092e+02 ; -2.10921e-03 ; 5.87904e-04 ; -1.07878e-07 ; 7.08806e-04 ; 2.59841e+03 
2.87089e+02 ; -1.91847e-03 ; 5.88190e-04 ; -9.81226e-08 ; 7.08687e-04 ; 2.59942e+03 
2.87113e+02 ; -2.47966e-03 ; 5.88620e-04 ; -1.26828e-07 ; 7.09909e-04 ; 2.60042e+03 
2.87122e+02 ; -1.68149e-03 ; 5.89418e-04 ; -8.60047e-08 ; 7.10380e-04 ; 2.60142e+03 
2.87124e+02 ; -1.77384e-03 ; 5.90432e-04 ; -9.07283e-08 ; 7.10469e-04 ; 2.60243e+03 
2.87146e+02 ; -2.15142e-03 ; 5.89883e-04 ; -1.10043e-07 ; 7.11620e-04 ; 2.60345e+03 
2.87148e+02 ; -2.79508e-03 ; 5.90742e-04 ; -1.42966e-07 ; 7.11691e-04 ; 2.60446e+03 
2.87160e+02 ; -3.61570e-03 ; 5.91242e-04 ; -1.84942e-07 ; 7.12311e-04 ; 2.60547e+03 
2.87163e+02 ; -3.58985e-03 ; 5.92220e-04 ; -1.83621e-07 ; 7.12478e-04 ; 2.60647e+03 
2.87181e+02 ; -4.43571e-03 ; 5.92267e-04 ; -2.26891e-07 ; 7.13366e-04 ; 2.60747e+03 
2.87190e+02 ; -4.70666e-03 ; 5.93120e-04 ; -2.40752e-07 ; 7.13855e-04 ; 2.60849e+03 
2.87198e+02 ; -4.51644e-03 ; 5.94020e-04 ; -2.31024e-07 ; 7.14260e-04 ; 2.60950e+03 
2.87212e+02 ; -3.21263e-03 ; 5.93930e-04 ; -1.64334e-07 ; 7.14964e-04 ; 2.61052e+03 
2.87218e+02 ; -3.22030e-03 ; 5.94270e-04 ; -1.64727e-07 ; 7.15268e-04 ; 2.61153e+03 
2.87231e+02 ; -1.58237e-03 ; 5.94395e-04 ; -8.09434e-08 ; 7.15941e-04 ; 2.61255e+03 
2.87238e+02 ; -2.09352e-03 ; 5.95307e-04 ; -1.07092e-07 ; 7.16281e-04 ; 2.61356e+03 
2.87248e+02 ; -2.29795e-03 ; 5.96046e-04 ; -1.17550e-07 ; 7.16817e-04 ; 2.61458e+03 
2.87261e+02 ; -3.32460e-03 ; 5.96511e-04 ; -1.70070e-07 ; 7.17509e-04 ; 2.61558e+03 
2.87275e+02 ; -3.59220e-03 ; 5.96923e-04 ; -1.83761e-07 ; 7.18200e-04 ; 2.61659e+03 
2.87279e+02 ; -3.25308e-03 ; 5.97525e-04 ; -1.66414e-07 ; 7.18391e-04 ; 2.61761e+03 
2.87283e+02 ; -2.39130e-03 ; 5.98448e-04 ; -1.22329e-07 ; 7.18605e-04 ; 2.61861e+03 
2.87309e+02 ; -2.39784e-03 ; 5.98490e-04 ; -1.22667e-07 ; 7.19947e-04 ; 2.61961e+03 
2.87308e+02 ; -2.93698e-03 ; 5.98925e-04 ; -1.50248e-07 ; 7.19899e-04 ; 2.62061e+03 
2.87314e+02 ; -1.69271e-03 ; 5.99068e-04 ; -8.65953e-08 ; 7.20209e-04 ; 2.62163e+03 
2.87333e+02 ; -2.11256e-03 ; 5.99575e-04 ; -1.08075e-07 ; 7.21145e-04 ; 2.62263e+03 
2.87349e+02 ; -3.30287e-03 ; 6.00630e-04 ; -1.68973e-07 ; 7.21979e-04 ; 2.62364e+03 
2.87342e+02 ; -4.03822e-03 ; 6.01566e-04 ; -2.06592e-07 ; 7.21633e-04 ; 2.62464e+03 
2.87359e+02 ; -3.38747e-03 ; 6.01244e-04 ; -1.73303e-07 ; 7.22510e-04 ; 2.62563e+03 
2.87376e+02 ; -3.40776e-03 ; 6.02245e-04 ; -1.74343e-07 ; 7.23374e-04 ; 2.62665e+03 
2.87351e+02 ; -3.00555e-03 ; 6.02460e-04 ; -1.53762e-07 ; 7.22074e-04 ; 2.62765e+03 
2.87381e+02 ; -3.54128e-03 ; 6.02949e-04 ; -1.81175e-07 ; 7.23612e-04 ; 2.62865e+03 
2.87400e+02 ; -3.72091e-03 ; 6.03795e-04 ; -1.90369e-07 ; 7.24578e-04 ; 2.62966e+03 
2.87426e+02 ; -3.64278e-03 ; 6.04260e-04 ; -1.86376e-07 ; 7.25943e-04 ; 2.63067e+03 
2.87402e+02 ; -3.48899e-03 ; 6.04617e-04 ; -1.78504e-07 ; 7.24715e-04 ; 2.63169e+03 
2.87427e+02 ; -3.64388e-03 ; 6.04802e-04 ; -1.86433e-07 ; 7.25984e-04 ; 2.63269e+03 
2.87432e+02 ; -3.09707e-03 ; 6.05571e-04 ; -1.58458e-07 ; 7.26259e-04 ; 2.63370e+03 
2.87446e+02 ; -2.77722e-03 ; 6.05929e-04 ; -1.42094e-07 ; 7.26944e-04 ; 2.63470e+03 
2.87457e+02 ; -2.96513e-03 ; 6.06781e-04 ; -1.51710e-07 ; 7.27516e-04 ; 2.63572e+03 
