T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.42275e+02 ; -5.45786e-01 ; -1.62587e-03 ; -2.63200e-05 ; -1.52391e-03 ; 1.62136e+02 
2.41836e+02 ; -5.45371e-01 ; -1.64673e-03 ; -2.62811e-05 ; -1.54496e-03 ; 1.63079e+02 
2.41315e+02 ; -5.45625e-01 ; -1.67152e-03 ; -2.62709e-05 ; -1.56990e-03 ; 1.64124e+02 
2.40876e+02 ; -5.45130e-01 ; -1.69580e-03 ; -2.62282e-05 ; -1.59091e-03 ; 1.65144e+02 
2.40360e+02 ; -5.44491e-01 ; -1.72027e-03 ; -2.61754e-05 ; -1.61564e-03 ; 1.66146e+02 
2.39852e+02 ; -5.43798e-01 ; -1.74138e-03 ; -2.61204e-05 ; -1.63997e-03 ; 1.67157e+02 
2.39407e+02 ; -5.44128e-01 ; -1.76577e-03 ; -2.61172e-05 ; -1.66128e-03 ; 1.68163e+02 
2.38897e+02 ; -5.44025e-01 ; -1.78630e-03 ; -2.60906e-05 ; -1.68570e-03 ; 1.69107e+02 
2.38393e+02 ; -5.44677e-01 ; -1.81104e-03 ; -2.61004e-05 ; -1.70987e-03 ; 1.70168e+02 
2.37954e+02 ; -5.43185e-01 ; -1.83504e-03 ; -2.60087e-05 ; -1.73088e-03 ; 1.71174e+02 
2.37445e+02 ; -5.43586e-01 ; -1.85583e-03 ; -2.60023e-05 ; -1.75529e-03 ; 1.72173e+02 
2.37009e+02 ; -5.41477e-01 ; -1.88016e-03 ; -2.58796e-05 ; -1.77618e-03 ; 1.73177e+02 
2.36506e+02 ; -5.40454e-01 ; -1.90425e-03 ; -2.58057e-05 ; -1.80027e-03 ; 1.74186e+02 
2.36001e+02 ; -5.39469e-01 ; -1.92834e-03 ; -2.57337e-05 ; -1.82442e-03 ; 1.75205e+02 
2.35576e+02 ; -5.39006e-01 ; -1.94888e-03 ; -2.56906e-05 ; -1.84480e-03 ; 1.76213e+02 
2.35066e+02 ; -5.37755e-01 ; -1.97277e-03 ; -2.56058e-05 ; -1.86921e-03 ; 1.77202e+02 
