T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
1.01433e+02 ; -3.14867e-02 ; -7.25944e-03 ; -9.02392e-07 ; -7.17108e-03 ; 1.12215e+03 
1.01422e+02 ; -2.97045e-02 ; -7.25963e-03 ; -8.51249e-07 ; -7.17138e-03 ; 1.12315e+03 
1.01419e+02 ; -2.95913e-02 ; -7.26030e-03 ; -8.47988e-07 ; -7.17146e-03 ; 1.12417e+03 
1.01409e+02 ; -3.11330e-02 ; -7.26017e-03 ; -8.92101e-07 ; -7.17176e-03 ; 1.12518e+03 
1.01410e+02 ; -3.02704e-02 ; -7.26065e-03 ; -8.67388e-07 ; -7.17173e-03 ; 1.12619e+03 
1.01408e+02 ; -2.94887e-02 ; -7.26069e-03 ; -8.44979e-07 ; -7.17177e-03 ; 1.12720e+03 
1.01383e+02 ; -3.00328e-02 ; -7.26047e-03 ; -8.60415e-07 ; -7.17248e-03 ; 1.12822e+03 
1.01369e+02 ; -3.10575e-02 ; -7.26104e-03 ; -8.89683e-07 ; -7.17287e-03 ; 1.12923e+03 
1.01387e+02 ; -2.89505e-02 ; -7.26107e-03 ; -8.29432e-07 ; -7.17238e-03 ; 1.13023e+03 
1.01377e+02 ; -3.07877e-02 ; -7.26129e-03 ; -8.82008e-07 ; -7.17263e-03 ; 1.13125e+03 
1.01364e+02 ; -3.52349e-02 ; -7.26170e-03 ; -1.00931e-06 ; -7.17301e-03 ; 1.13225e+03 
1.01340e+02 ; -3.30745e-02 ; -7.26165e-03 ; -9.47263e-07 ; -7.17369e-03 ; 1.13327e+03 
1.01340e+02 ; -2.97172e-02 ; -7.26232e-03 ; -8.51108e-07 ; -7.17369e-03 ; 1.13430e+03 
1.01338e+02 ; -2.82675e-02 ; -7.26225e-03 ; -8.09582e-07 ; -7.17373e-03 ; 1.13531e+03 
1.01348e+02 ; -2.67617e-02 ; -7.26241e-03 ; -7.66509e-07 ; -7.17345e-03 ; 1.13631e+03 
1.01337e+02 ; -2.54867e-02 ; -7.26256e-03 ; -7.29931e-07 ; -7.17378e-03 ; 1.13733e+03 
1.01323e+02 ; -2.71975e-02 ; -7.26243e-03 ; -7.78852e-07 ; -7.17416e-03 ; 1.13832e+03 
1.01338e+02 ; -2.64947e-02 ; -7.26241e-03 ; -7.58806e-07 ; -7.17375e-03 ; 1.13934e+03 
1.01331e+02 ; -2.67356e-02 ; -7.26296e-03 ; -7.65666e-07 ; -7.17394e-03 ; 1.14034e+03 
1.01333e+02 ; -2.65839e-02 ; -7.26295e-03 ; -7.61337e-07 ; -7.17387e-03 ; 1.14135e+03 
1.01316e+02 ; -2.81620e-02 ; -7.26302e-03 ; -8.06434e-07 ; -7.17434e-03 ; 1.14235e+03 
1.01317e+02 ; -2.60490e-02 ; -7.26300e-03 ; -7.45929e-07 ; -7.17432e-03 ; 1.14337e+03 
1.01313e+02 ; -2.87960e-02 ; -7.26283e-03 ; -8.24568e-07 ; -7.17444e-03 ; 1.14437e+03 
1.01301e+02 ; -2.72342e-02 ; -7.26338e-03 ; -7.79780e-07 ; -7.17477e-03 ; 1.14537e+03 
1.01315e+02 ; -2.72844e-02 ; -7.26361e-03 ; -7.81298e-07 ; -7.17437e-03 ; 1.14637e+03 
1.01313e+02 ; -2.82000e-02 ; -7.26311e-03 ; -8.07502e-07 ; -7.17444e-03 ; 1.14739e+03 
1.01297e+02 ; -2.77476e-02 ; -7.26378e-03 ; -7.94457e-07 ; -7.17489e-03 ; 1.14840e+03 
1.01286e+02 ; -2.89753e-02 ; -7.26390e-03 ; -8.29544e-07 ; -7.17518e-03 ; 1.14940e+03 
1.01283e+02 ; -3.02281e-02 ; -7.26377e-03 ; -8.65392e-07 ; -7.17527e-03 ; 1.15041e+03 
1.01282e+02 ; -2.79706e-02 ; -7.26400e-03 ; -8.00754e-07 ; -7.17531e-03 ; 1.15143e+03 
1.01271e+02 ; -3.12571e-02 ; -7.26437e-03 ; -8.94772e-07 ; -7.17562e-03 ; 1.15243e+03 
1.01268e+02 ; -3.12920e-02 ; -7.26460e-03 ; -8.95756e-07 ; -7.17568e-03 ; 1.15342e+03 
1.01264e+02 ; -2.84799e-02 ; -7.26476e-03 ; -8.15234e-07 ; -7.17580e-03 ; 1.15443e+03 
1.01258e+02 ; -2.91324e-02 ; -7.26479e-03 ; -8.33875e-07 ; -7.17596e-03 ; 1.15543e+03 
1.01245e+02 ; -2.88808e-02 ; -7.26475e-03 ; -8.26592e-07 ; -7.17635e-03 ; 1.15645e+03 
1.01242e+02 ; -2.85749e-02 ; -7.26499e-03 ; -8.17820e-07 ; -7.17643e-03 ; 1.15746e+03 
1.01233e+02 ; -3.30899e-02 ; -7.26537e-03 ; -9.46982e-07 ; -7.17667e-03 ; 1.15848e+03 
1.01221e+02 ; -3.22497e-02 ; -7.26558e-03 ; -9.22859e-07 ; -7.17701e-03 ; 1.15949e+03 
1.01225e+02 ; -3.08193e-02 ; -7.26582e-03 ; -8.81952e-07 ; -7.17689e-03 ; 1.16049e+03 
1.01203e+02 ; -3.02956e-02 ; -7.26584e-03 ; -8.66825e-07 ; -7.17753e-03 ; 1.16151e+03 
1.01203e+02 ; -2.84835e-02 ; -7.26631e-03 ; -8.14980e-07 ; -7.17751e-03 ; 1.16251e+03 
1.01199e+02 ; -3.00124e-02 ; -7.26579e-03 ; -8.58700e-07 ; -7.17763e-03 ; 1.16351e+03 
1.01191e+02 ; -3.67371e-02 ; -7.26630e-03 ; -1.05104e-06 ; -7.17787e-03 ; 1.16451e+03 
1.01169e+02 ; -3.21576e-02 ; -7.26686e-03 ; -9.19879e-07 ; -7.17847e-03 ; 1.16553e+03 
1.01168e+02 ; -3.24674e-02 ; -7.26688e-03 ; -9.28736e-07 ; -7.17849e-03 ; 1.16653e+03 
1.01158e+02 ; -3.16363e-02 ; -7.26767e-03 ; -9.04893e-07 ; -7.17879e-03 ; 1.16753e+03 
1.01152e+02 ; -3.19286e-02 ; -7.26734e-03 ; -9.13216e-07 ; -7.17895e-03 ; 1.16854e+03 
1.01142e+02 ; -3.27253e-02 ; -7.26780e-03 ; -9.35933e-07 ; -7.17924e-03 ; 1.16956e+03 
1.01141e+02 ; -3.42551e-02 ; -7.26799e-03 ; -9.79680e-07 ; -7.17926e-03 ; 1.17056e+03 
1.01132e+02 ; -3.36193e-02 ; -7.26830e-03 ; -9.61434e-07 ; -7.17952e-03 ; 1.17156e+03 
1.01124e+02 ; -3.23214e-02 ; -7.26836e-03 ; -9.24265e-07 ; -7.17973e-03 ; 1.17257e+03 
1.01109e+02 ; -3.14093e-02 ; -7.26838e-03 ; -8.98090e-07 ; -7.18014e-03 ; 1.17357e+03 
1.01100e+02 ; -2.94810e-02 ; -7.26945e-03 ; -8.42899e-07 ; -7.18039e-03 ; 1.17457e+03 
1.01103e+02 ; -2.77410e-02 ; -7.26895e-03 ; -7.93163e-07 ; -7.18032e-03 ; 1.17559e+03 
1.01104e+02 ; -2.52204e-02 ; -7.26897e-03 ; -7.21103e-07 ; -7.18029e-03 ; 1.17660e+03 
1.01099e+02 ; -2.48280e-02 ; -7.26924e-03 ; -7.09858e-07 ; -7.18043e-03 ; 1.17761e+03 
1.01087e+02 ; -2.35546e-02 ; -7.26922e-03 ; -6.73392e-07 ; -7.18076e-03 ; 1.17863e+03 
1.01100e+02 ; -2.31551e-02 ; -7.26925e-03 ; -6.62033e-07 ; -7.18039e-03 ; 1.17963e+03 
1.01109e+02 ; -2.40062e-02 ; -7.26922e-03 ; -6.86408e-07 ; -7.18015e-03 ; 1.18062e+03 
1.01101e+02 ; -2.54904e-02 ; -7.26919e-03 ; -7.28807e-07 ; -7.18037e-03 ; 1.18164e+03 
1.01108e+02 ; -2.61785e-02 ; -7.26965e-03 ; -7.48516e-07 ; -7.18018e-03 ; 1.18264e+03 
1.01082e+02 ; -2.78374e-02 ; -7.26922e-03 ; -7.95806e-07 ; -7.18089e-03 ; 1.18364e+03 
1.01065e+02 ; -2.86897e-02 ; -7.27016e-03 ; -8.20070e-07 ; -7.18137e-03 ; 1.18465e+03 
1.01075e+02 ; -2.68053e-02 ; -7.26956e-03 ; -7.66257e-07 ; -7.18111e-03 ; 1.18565e+03 
1.01073e+02 ; -2.75658e-02 ; -7.26963e-03 ; -7.87990e-07 ; -7.18114e-03 ; 1.18667e+03 
1.01062e+02 ; -2.47796e-02 ; -7.26991e-03 ; -7.08283e-07 ; -7.18148e-03 ; 1.18767e+03 
1.01073e+02 ; -2.50775e-02 ; -7.26984e-03 ; -7.16858e-07 ; -7.18115e-03 ; 1.18868e+03 
1.01076e+02 ; -2.40895e-02 ; -7.27011e-03 ; -6.88630e-07 ; -7.18107e-03 ; 1.18969e+03 
1.01060e+02 ; -2.62524e-02 ; -7.27014e-03 ; -7.50372e-07 ; -7.18153e-03 ; 1.19071e+03 
1.01054e+02 ; -2.50357e-02 ; -7.27013e-03 ; -7.15564e-07 ; -7.18169e-03 ; 1.19171e+03 
1.01052e+02 ; -2.56095e-02 ; -7.27027e-03 ; -7.31956e-07 ; -7.18174e-03 ; 1.19272e+03 
1.01060e+02 ; -2.63339e-02 ; -7.27039e-03 ; -7.52705e-07 ; -7.18151e-03 ; 1.19372e+03 
1.01057e+02 ; -2.70418e-02 ; -7.27040e-03 ; -7.72920e-07 ; -7.18161e-03 ; 1.19474e+03 
1.01048e+02 ; -2.53004e-02 ; -7.27017e-03 ; -7.23099e-07 ; -7.18185e-03 ; 1.19576e+03 
1.01050e+02 ; -2.48712e-02 ; -7.27018e-03 ; -7.10842e-07 ; -7.18181e-03 ; 1.19676e+03 
1.01043e+02 ; -2.64809e-02 ; -7.27061e-03 ; -7.56809e-07 ; -7.18200e-03 ; 1.19778e+03 
1.01040e+02 ; -2.81499e-02 ; -7.27028e-03 ; -8.04493e-07 ; -7.18209e-03 ; 1.19878e+03 
1.01033e+02 ; -2.70454e-02 ; -7.27068e-03 ; -7.72892e-07 ; -7.18227e-03 ; 1.19977e+03 
1.01023e+02 ; -2.76879e-02 ; -7.27079e-03 ; -7.91195e-07 ; -7.18256e-03 ; 1.20078e+03 
1.01032e+02 ; -2.58139e-02 ; -7.27088e-03 ; -7.37692e-07 ; -7.18230e-03 ; 1.20180e+03 
1.01018e+02 ; -2.73406e-02 ; -7.27084e-03 ; -7.81242e-07 ; -7.18270e-03 ; 1.20281e+03 
1.01018e+02 ; -2.94571e-02 ; -7.27130e-03 ; -8.41718e-07 ; -7.18270e-03 ; 1.20381e+03 
1.01019e+02 ; -2.86825e-02 ; -7.27183e-03 ; -8.19592e-07 ; -7.18268e-03 ; 1.20483e+03 
1.01003e+02 ; -2.92349e-02 ; -7.27136e-03 ; -8.35280e-07 ; -7.18312e-03 ; 1.20583e+03 
1.01005e+02 ; -3.58549e-02 ; -7.27164e-03 ; -1.02444e-06 ; -7.18305e-03 ; 1.20684e+03 
1.00987e+02 ; -3.32466e-02 ; -7.27234e-03 ; -9.49794e-07 ; -7.18355e-03 ; 1.20784e+03 
1.00975e+02 ; -3.15596e-02 ; -7.27200e-03 ; -9.01520e-07 ; -7.18390e-03 ; 1.20886e+03 
1.00978e+02 ; -3.09900e-02 ; -7.27254e-03 ; -8.85269e-07 ; -7.18382e-03 ; 1.20986e+03 
1.00978e+02 ; -3.07567e-02 ; -7.27280e-03 ; -8.78606e-07 ; -7.18381e-03 ; 1.21085e+03 
1.00951e+02 ; -2.89514e-02 ; -7.27310e-03 ; -8.26874e-07 ; -7.18458e-03 ; 1.21186e+03 
1.00960e+02 ; -2.84781e-02 ; -7.27319e-03 ; -8.13406e-07 ; -7.18433e-03 ; 1.21288e+03 
1.00949e+02 ; -2.99008e-02 ; -7.27332e-03 ; -8.53976e-07 ; -7.18462e-03 ; 1.21389e+03 
1.00932e+02 ; -2.70838e-02 ; -7.27325e-03 ; -7.73426e-07 ; -7.18511e-03 ; 1.21490e+03 
1.00934e+02 ; -2.41652e-02 ; -7.27382e-03 ; -6.90092e-07 ; -7.18505e-03 ; 1.21592e+03 
1.00937e+02 ; -2.44206e-02 ; -7.27361e-03 ; -6.97402e-07 ; -7.18495e-03 ; 1.21692e+03 
1.00933e+02 ; -2.20525e-02 ; -7.27375e-03 ; -6.29757e-07 ; -7.18507e-03 ; 1.21792e+03 
1.00942e+02 ; -2.39286e-02 ; -7.27324e-03 ; -6.83373e-07 ; -7.18483e-03 ; 1.21894e+03 
1.00931e+02 ; -2.33939e-02 ; -7.27321e-03 ; -6.68049e-07 ; -7.18514e-03 ; 1.21995e+03 
1.00930e+02 ; -2.40134e-02 ; -7.27308e-03 ; -6.85734e-07 ; -7.18517e-03 ; 1.22096e+03 
1.00940e+02 ; -2.57797e-02 ; -7.27341e-03 ; -7.36229e-07 ; -7.18488e-03 ; 1.22198e+03 
1.00939e+02 ; -2.43376e-02 ; -7.27354e-03 ; -6.95041e-07 ; -7.18490e-03 ; 1.22298e+03 
1.00925e+02 ; -2.48972e-02 ; -7.27361e-03 ; -7.10954e-07 ; -7.18529e-03 ; 1.22400e+03 
1.00943e+02 ; -2.69241e-02 ; -7.27360e-03 ; -7.68927e-07 ; -7.18480e-03 ; 1.22501e+03 
1.00924e+02 ; -2.98904e-02 ; -7.27385e-03 ; -8.53526e-07 ; -7.18533e-03 ; 1.22603e+03 
1.00925e+02 ; -2.86802e-02 ; -7.27423e-03 ; -8.18973e-07 ; -7.18531e-03 ; 1.22701e+03 
1.00923e+02 ; -2.48809e-02 ; -7.27410e-03 ; -7.10475e-07 ; -7.18535e-03 ; 1.22801e+03 
1.00916e+02 ; -2.52849e-02 ; -7.27435e-03 ; -7.21975e-07 ; -7.18555e-03 ; 1.22903e+03 
1.00911e+02 ; -2.50681e-02 ; -7.27409e-03 ; -7.15761e-07 ; -7.18569e-03 ; 1.23003e+03 
1.00926e+02 ; -2.48420e-02 ; -7.27425e-03 ; -7.09379e-07 ; -7.18527e-03 ; 1.23105e+03 
1.00903e+02 ; -2.57195e-02 ; -7.27400e-03 ; -7.34318e-07 ; -7.18591e-03 ; 1.23205e+03 
1.00904e+02 ; -2.55658e-02 ; -7.27413e-03 ; -7.29931e-07 ; -7.18589e-03 ; 1.23306e+03 
1.00891e+02 ; -2.60645e-02 ; -7.27452e-03 ; -7.44102e-07 ; -7.18625e-03 ; 1.23406e+03 
1.00902e+02 ; -2.54116e-02 ; -7.27453e-03 ; -7.25517e-07 ; -7.18595e-03 ; 1.23509e+03 
1.00896e+02 ; -2.31230e-02 ; -7.27419e-03 ; -6.60149e-07 ; -7.18611e-03 ; 1.23610e+03 
1.00901e+02 ; -2.60448e-02 ; -7.27473e-03 ; -7.43595e-07 ; -7.18596e-03 ; 1.23712e+03 
1.00898e+02 ; -2.48194e-02 ; -7.27475e-03 ; -7.08592e-07 ; -7.18606e-03 ; 1.23814e+03 
1.00892e+02 ; -2.42236e-02 ; -7.27457e-03 ; -6.91554e-07 ; -7.18622e-03 ; 1.23915e+03 
1.00884e+02 ; -2.38853e-02 ; -7.27475e-03 ; -6.81854e-07 ; -7.18645e-03 ; 1.24015e+03 
1.00895e+02 ; -2.46979e-02 ; -7.27490e-03 ; -7.05106e-07 ; -7.18615e-03 ; 1.24116e+03 
1.00886e+02 ; -2.37431e-02 ; -7.27461e-03 ; -6.77806e-07 ; -7.18639e-03 ; 1.24216e+03 
1.00893e+02 ; -2.37143e-02 ; -7.27447e-03 ; -6.77018e-07 ; -7.18620e-03 ; 1.24318e+03 
1.00889e+02 ; -2.70122e-02 ; -7.27462e-03 ; -7.71149e-07 ; -7.18630e-03 ; 1.24419e+03 
1.00860e+02 ; -2.66770e-02 ; -7.27470e-03 ; -7.61421e-07 ; -7.18711e-03 ; 1.24521e+03 
1.00886e+02 ; -2.52835e-02 ; -7.27481e-03 ; -7.21778e-07 ; -7.18639e-03 ; 1.24622e+03 
1.00877e+02 ; -2.46981e-02 ; -7.27480e-03 ; -7.05022e-07 ; -7.18666e-03 ; 1.24723e+03 
1.00860e+02 ; -2.39810e-02 ; -7.27502e-03 ; -6.84469e-07 ; -7.18712e-03 ; 1.24823e+03 
1.00868e+02 ; -2.36782e-02 ; -7.27511e-03 ; -6.75866e-07 ; -7.18689e-03 ; 1.24924e+03 
1.00888e+02 ; -2.47768e-02 ; -7.27499e-03 ; -7.07326e-07 ; -7.18634e-03 ; 1.25024e+03 
1.00874e+02 ; -2.36377e-02 ; -7.27475e-03 ; -6.74741e-07 ; -7.18672e-03 ; 1.25123e+03 
1.00883e+02 ; -2.56021e-02 ; -7.27456e-03 ; -7.30859e-07 ; -7.18647e-03 ; 1.25226e+03 
1.00875e+02 ; -2.65590e-02 ; -7.27506e-03 ; -7.58131e-07 ; -7.18671e-03 ; 1.25327e+03 
1.00870e+02 ; -2.59837e-02 ; -7.27533e-03 ; -7.41684e-07 ; -7.18684e-03 ; 1.25429e+03 
1.00862e+02 ; -2.52011e-02 ; -7.27482e-03 ; -7.19304e-07 ; -7.18706e-03 ; 1.25529e+03 
1.00871e+02 ; -2.61490e-02 ; -7.27517e-03 ; -7.46408e-07 ; -7.18681e-03 ; 1.25629e+03 
1.00864e+02 ; -2.45033e-02 ; -7.27540e-03 ; -6.99398e-07 ; -7.18700e-03 ; 1.25729e+03 
1.00861e+02 ; -2.57134e-02 ; -7.27573e-03 ; -7.33924e-07 ; -7.18709e-03 ; 1.25829e+03 
1.00861e+02 ; -2.48398e-02 ; -7.27553e-03 ; -7.08986e-07 ; -7.18709e-03 ; 1.25929e+03 
1.00868e+02 ; -2.67237e-02 ; -7.27563e-03 ; -7.62798e-07 ; -7.18689e-03 ; 1.26029e+03 
1.00855e+02 ; -2.59618e-02 ; -7.27572e-03 ; -7.40981e-07 ; -7.18725e-03 ; 1.26131e+03 
1.00859e+02 ; -2.57976e-02 ; -7.27525e-03 ; -7.36314e-07 ; -7.18715e-03 ; 1.26231e+03 
1.00852e+02 ; -2.45961e-02 ; -7.27562e-03 ; -7.01985e-07 ; -7.18735e-03 ; 1.26332e+03 
1.00852e+02 ; -2.51950e-02 ; -7.27570e-03 ; -7.19079e-07 ; -7.18734e-03 ; 1.26434e+03 
1.00853e+02 ; -2.56440e-02 ; -7.27620e-03 ; -7.31900e-07 ; -7.18731e-03 ; 1.26534e+03 
1.00842e+02 ; -2.48639e-02 ; -7.27598e-03 ; -7.09576e-07 ; -7.18763e-03 ; 1.26634e+03 
1.00855e+02 ; -2.47316e-02 ; -7.27616e-03 ; -7.05865e-07 ; -7.18727e-03 ; 1.26734e+03 
1.00850e+02 ; -2.64258e-02 ; -7.27609e-03 ; -7.54195e-07 ; -7.18740e-03 ; 1.26835e+03 
1.00846e+02 ; -2.46532e-02 ; -7.27608e-03 ; -7.03588e-07 ; -7.18750e-03 ; 1.26935e+03 
1.00843e+02 ; -2.50094e-02 ; -7.27588e-03 ; -7.13737e-07 ; -7.18759e-03 ; 1.27037e+03 
1.00836e+02 ; -2.37585e-02 ; -7.27598e-03 ; -6.78003e-07 ; -7.18779e-03 ; 1.27139e+03 
1.00842e+02 ; -2.55524e-02 ; -7.27591e-03 ; -7.29228e-07 ; -7.18761e-03 ; 1.27237e+03 
1.00842e+02 ; -2.66480e-02 ; -7.27618e-03 ; -7.60493e-07 ; -7.18763e-03 ; 1.27339e+03 
1.00828e+02 ; -2.70713e-02 ; -7.27639e-03 ; -7.72498e-07 ; -7.18801e-03 ; 1.27440e+03 
1.00847e+02 ; -2.63839e-02 ; -7.27636e-03 ; -7.52986e-07 ; -7.18747e-03 ; 1.27542e+03 
1.00824e+02 ; -2.43073e-02 ; -7.27622e-03 ; -6.93607e-07 ; -7.18812e-03 ; 1.27643e+03 
1.00818e+02 ; -2.28875e-02 ; -7.27642e-03 ; -6.53064e-07 ; -7.18829e-03 ; 1.27744e+03 
1.00831e+02 ; -2.12372e-02 ; -7.27647e-03 ; -6.06027e-07 ; -7.18794e-03 ; 1.27846e+03 
1.00827e+02 ; -1.99047e-02 ; -7.27665e-03 ; -5.67987e-07 ; -7.18806e-03 ; 1.27946e+03 
1.00831e+02 ; -2.15917e-02 ; -7.27613e-03 ; -6.16148e-07 ; -7.18792e-03 ; 1.28047e+03 
1.00832e+02 ; -2.24152e-02 ; -7.27574e-03 ; -6.39653e-07 ; -7.18790e-03 ; 1.28149e+03 
1.00829e+02 ; -2.31074e-02 ; -7.27588e-03 ; -6.59390e-07 ; -7.18798e-03 ; 1.28251e+03 
1.00838e+02 ; -2.33296e-02 ; -7.27638e-03 ; -6.65772e-07 ; -7.18775e-03 ; 1.28350e+03 
1.00832e+02 ; -2.20675e-02 ; -7.27654e-03 ; -6.29728e-07 ; -7.18790e-03 ; 1.28452e+03 
1.00822e+02 ; -2.23342e-02 ; -7.27620e-03 ; -6.37292e-07 ; -7.18819e-03 ; 1.28554e+03 
1.00841e+02 ; -2.50039e-02 ; -7.27633e-03 ; -7.13568e-07 ; -7.18766e-03 ; 1.28654e+03 
1.00834e+02 ; -2.53697e-02 ; -7.27624e-03 ; -7.23971e-07 ; -7.18785e-03 ; 1.28754e+03 
1.00827e+02 ; -2.30034e-02 ; -7.27647e-03 ; -6.56409e-07 ; -7.18806e-03 ; 1.28855e+03 
1.00831e+02 ; -2.38903e-02 ; -7.27693e-03 ; -6.81742e-07 ; -7.18793e-03 ; 1.28957e+03 
1.00825e+02 ; -2.40895e-02 ; -7.27649e-03 ; -6.87392e-07 ; -7.18811e-03 ; 1.29058e+03 
1.00832e+02 ; -2.40607e-02 ; -7.27673e-03 ; -6.86606e-07 ; -7.18791e-03 ; 1.29158e+03 
1.00831e+02 ; -2.37898e-02 ; -7.27647e-03 ; -6.78874e-07 ; -7.18793e-03 ; 1.29258e+03 
1.00831e+02 ; -2.38362e-02 ; -7.27615e-03 ; -6.80195e-07 ; -7.18793e-03 ; 1.29358e+03 
1.00831e+02 ; -2.42391e-02 ; -7.27684e-03 ; -6.91694e-07 ; -7.18793e-03 ; 1.29460e+03 
1.00834e+02 ; -2.24592e-02 ; -7.27627e-03 ; -6.40918e-07 ; -7.18784e-03 ; 1.29560e+03 
1.00832e+02 ; -2.60135e-02 ; -7.27671e-03 ; -7.42330e-07 ; -7.18791e-03 ; 1.29660e+03 
1.00819e+02 ; -2.45309e-02 ; -7.27622e-03 ; -6.99960e-07 ; -7.18827e-03 ; 1.29761e+03 
1.00813e+02 ; -2.49872e-02 ; -7.27668e-03 ; -7.12950e-07 ; -7.18843e-03 ; 1.29862e+03 
1.00811e+02 ; -2.79960e-02 ; -7.27696e-03 ; -7.98786e-07 ; -7.18850e-03 ; 1.29964e+03 
1.00811e+02 ; -2.80077e-02 ; -7.27719e-03 ; -7.99124e-07 ; -7.18848e-03 ; 1.30065e+03 
1.00796e+02 ; -2.70844e-02 ; -7.27701e-03 ; -7.72695e-07 ; -7.18891e-03 ; 1.30167e+03 
1.00805e+02 ; -2.53918e-02 ; -7.27662e-03 ; -7.24449e-07 ; -7.18867e-03 ; 1.30268e+03 
1.00805e+02 ; -2.40584e-02 ; -7.27722e-03 ; -6.86408e-07 ; -7.18866e-03 ; 1.30367e+03 
1.00814e+02 ; -2.45169e-02 ; -7.27707e-03 ; -6.99539e-07 ; -7.18840e-03 ; 1.30470e+03 
1.00799e+02 ; -2.28374e-02 ; -7.27744e-03 ; -6.51546e-07 ; -7.18883e-03 ; 1.30571e+03 
1.00809e+02 ; -2.47919e-02 ; -7.27736e-03 ; -7.07355e-07 ; -7.18856e-03 ; 1.30672e+03 
1.00807e+02 ; -2.37742e-02 ; -7.27737e-03 ; -6.78311e-07 ; -7.18860e-03 ; 1.30772e+03 
1.00804e+02 ; -2.45602e-02 ; -7.27747e-03 ; -7.00720e-07 ; -7.18870e-03 ; 1.30872e+03 
1.00807e+02 ; -2.56860e-02 ; -7.27762e-03 ; -7.32856e-07 ; -7.18861e-03 ; 1.30973e+03 
1.00793e+02 ; -2.40989e-02 ; -7.27748e-03 ; -6.87506e-07 ; -7.18899e-03 ; 1.31076e+03 
1.00799e+02 ; -2.28532e-02 ; -7.27720e-03 ; -6.51995e-07 ; -7.18883e-03 ; 1.31176e+03 
1.00800e+02 ; -2.34700e-02 ; -7.27761e-03 ; -6.69596e-07 ; -7.18880e-03 ; 1.31276e+03 
1.00797e+02 ; -2.18927e-02 ; -7.27764e-03 ; -6.24583e-07 ; -7.18889e-03 ; 1.31375e+03 
1.00799e+02 ; -2.13317e-02 ; -7.27766e-03 ; -6.08586e-07 ; -7.18884e-03 ; 1.31477e+03 
1.00811e+02 ; -2.18698e-02 ; -7.27739e-03 ; -6.23992e-07 ; -7.18851e-03 ; 1.31578e+03 
1.00803e+02 ; -2.31492e-02 ; -7.27737e-03 ; -6.60458e-07 ; -7.18873e-03 ; 1.31678e+03 
1.00797e+02 ; -2.31797e-02 ; -7.27723e-03 ; -6.61302e-07 ; -7.18888e-03 ; 1.31780e+03 
1.00795e+02 ; -2.48723e-02 ; -7.27690e-03 ; -7.09576e-07 ; -7.18895e-03 ; 1.31880e+03 
1.00800e+02 ; -2.36374e-02 ; -7.27750e-03 ; -6.74375e-07 ; -7.18880e-03 ; 1.31983e+03 
1.00811e+02 ; -2.50044e-02 ; -7.27747e-03 ; -7.13427e-07 ; -7.18851e-03 ; 1.32084e+03 
1.00788e+02 ; -2.58915e-02 ; -7.27795e-03 ; -7.38619e-07 ; -7.18914e-03 ; 1.32186e+03 
1.00786e+02 ; -2.40657e-02 ; -7.27744e-03 ; -6.86522e-07 ; -7.18920e-03 ; 1.32286e+03 
1.00773e+02 ; -2.51492e-02 ; -7.27753e-03 ; -7.17364e-07 ; -7.18957e-03 ; 1.32386e+03 
1.00811e+02 ; -2.45068e-02 ; -7.27761e-03 ; -6.99229e-07 ; -7.18851e-03 ; 1.32487e+03 
1.00791e+02 ; -2.41840e-02 ; -7.27781e-03 ; -6.89924e-07 ; -7.18905e-03 ; 1.32589e+03 
1.00802e+02 ; -2.25609e-02 ; -7.27733e-03 ; -6.43674e-07 ; -7.18873e-03 ; 1.32691e+03 
1.00796e+02 ; -2.31463e-02 ; -7.27777e-03 ; -6.60346e-07 ; -7.18890e-03 ; 1.32792e+03 
1.00795e+02 ; -2.61246e-02 ; -7.27789e-03 ; -7.45310e-07 ; -7.18893e-03 ; 1.32894e+03 
1.00790e+02 ; -2.67860e-02 ; -7.27757e-03 ; -7.64148e-07 ; -7.18908e-03 ; 1.32995e+03 
1.00783e+02 ; -2.55810e-02 ; -7.27765e-03 ; -7.29735e-07 ; -7.18928e-03 ; 1.33095e+03 
1.00787e+02 ; -2.32218e-02 ; -7.27772e-03 ; -6.62455e-07 ; -7.18917e-03 ; 1.33197e+03 
1.00778e+02 ; -2.26487e-02 ; -7.27775e-03 ; -6.46063e-07 ; -7.18942e-03 ; 1.33297e+03 
1.00786e+02 ; -2.23713e-02 ; -7.27768e-03 ; -6.38191e-07 ; -7.18918e-03 ; 1.33397e+03 
1.00776e+02 ; -2.25169e-02 ; -7.27784e-03 ; -6.42296e-07 ; -7.18946e-03 ; 1.33497e+03 
1.00781e+02 ; -2.21455e-02 ; -7.27762e-03 ; -6.31725e-07 ; -7.18933e-03 ; 1.33597e+03 
1.00787e+02 ; -2.22885e-02 ; -7.27741e-03 ; -6.35829e-07 ; -7.18917e-03 ; 1.33698e+03 
1.00775e+02 ; -2.48235e-02 ; -7.27794e-03 ; -7.08086e-07 ; -7.18951e-03 ; 1.33800e+03 
1.00774e+02 ; -2.53954e-02 ; -7.27766e-03 ; -7.24392e-07 ; -7.18954e-03 ; 1.33901e+03 
1.00781e+02 ; -2.38585e-02 ; -7.27748e-03 ; -6.80589e-07 ; -7.18933e-03 ; 1.34003e+03 
1.00777e+02 ; -2.42811e-02 ; -7.27747e-03 ; -6.92623e-07 ; -7.18945e-03 ; 1.34104e+03 
